timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T07:28:30Z,40.12,20.0,11.9,0.0
2026-06-01T07:29:00Z,35.33,37.0,25.13,0.0
2026-06-01T07:29:30Z,39.76,52.0,6.97,0.41
2026-06-01T07:30:00Z,38.07,41.7,12.38,1.5
2026-06-01T07:30:30Z,42.27,42.8,19.14,0.3
2026-06-01T07:31:00Z,35.68,50.2,22.74,0.0
2026-06-01T07:31:30Z,33.03,41.5,25.48,1.45
2026-06-01T07:32:00Z,38.94,27.1,8.24,0.17
2026-06-01T07:32:30Z,47.64,25.4,12.72,0.0
2026-06-01T07:33:00Z,35.47,45.3,15.84,0.77
2026-06-01T07:33:30Z,40.56,43.2,17.04,1.5
2026-06-01T07:34:00Z,38.55,26.5,11.73,1.5
2026-06-01T07:34:30Z,42.84,60.2,19.91,0.0
2026-06-01T07:35:00Z,41.45,70.4,31.41,1.5
2026-06-01T07:35:30Z,36.15,56.6,16.03,0.0
2026-06-01T07:36:00Z,35.58,20.0,19.97,0.0
2026-06-01T07:36:30Z,38.12,68.3,17.19,1.19
2026-06-01T07:37:00Z,38.21,48.1,18.25,0.93
2026-06-01T07:37:30Z,43.5,26.3,16.36,0.48
2026-06-01T07:38:00Z,45.31,38.7,21.21,0.16
2026-06-01T07:38:30Z,43.64,25.0,22.27,1.5
2026-06-01T07:39:00Z,37.75,48.3,19.2,0.0
2026-06-01T07:39:30Z,43.57,20.0,23.43,0.68
2026-06-01T07:40:00Z,43.16,26.2,21.28,0.0
2026-06-01T07:40:30Z,35.02,20.0,19.15,0.16
2026-06-01T07:41:00Z,39.89,20.0,29.34,0.0
2026-06-01T07:41:30Z,38.38,47.2,23.91,0.0
2026-06-01T07:42:00Z,42.32,35.2,23.06,0.0
2026-06-01T07:42:30Z,49.1,39.5,18.09,0.0
2026-06-01T07:43:00Z,39.56,26.9,17.3,0.0
2026-06-01T07:43:30Z,38.92,25.5,15.16,0.0
2026-06-01T07:44:00Z,42.96,55.7,23.14,0.0
2026-06-01T07:44:30Z,43.61,43.1,23.93,0.0
2026-06-01T07:45:00Z,44.55,39.4,23.38,0.46
2026-06-01T07:45:30Z,43.53,40.1,22.06,0.0
2026-06-01T07:46:00Z,42.53,28.0,23.9,0.0
2026-06-01T07:46:30Z,33.21,47.6,9.14,0.39
2026-06-01T07:47:00Z,49.58,62.3,18.65,0.11
2026-06-01T07:47:30Z,31.54,20.0,23.68,0.0
2026-06-01T07:48:00Z,35.81,21.6,8.24,0.6
2026-06-01T07:48:30Z,42.14,53.1,27.47,0.36
2026-06-01T07:49:00Z,43.24,39.1,17.58,0.09
2026-06-01T07:49:30Z,44.23,46.4,28.95,0.4
2026-06-01T07:50:00Z,42.07,20.0,17.61,0.0
2026-06-01T07:50:30Z,39.78,33.2,9.47,0.0
2026-06-01T07:51:00Z,35.77,25.1,19.92,0.0
2026-06-01T07:51:30Z,40.42,36.9,13.85,0.0
2026-06-01T07:52:00Z,40.6,52.9,10.91,0.0
2026-06-01T07:52:30Z,44.42,28.0,18.64,0.0
2026-06-01T07:53:00Z,37.02,20.0,5.82,1.5
2026-06-01T07:53:30Z,49.32,20.0,30.5,0.0
2026-06-01T07:54:00Z,36.0,52.4,17.11,0.21
2026-06-01T07:54:30Z,30.87,27.4,26.35,1.5
2026-06-01T07:55:00Z,38.21,22.4,24.63,0.67
2026-06-01T07:55:30Z,38.64,20.0,18.1,1.33
2026-06-01T07:56:00Z,45.78,20.0,17.08,0.0
2026-06-01T07:56:30Z,38.83,59.7,19.78,0.32
2026-06-01T07:57:00Z,36.94,23.7,29.77,1.5
2026-06-01T07:57:30Z,40.51,31.5,6.26,0.0
2026-06-01T07:58:00Z,39.57,53.9,7.51,0.66
2026-06-01T07:58:30Z,43.3,52.8,2.68,0.05
2026-06-01T07:59:00Z,50.77,23.6,28.33,0.0
2026-06-01T07:59:30Z,40.41,20.0,28.61,0.0
2026-06-01T08:00:00Z,46.17,23.2,7.16,0.59
2026-06-01T08:00:30Z,36.84,21.9,12.27,0.0
2026-06-01T08:01:00Z,41.24,66.6,29.79,0.0
2026-06-01T08:01:30Z,39.49,52.8,8.46,0.99
2026-06-01T08:02:00Z,34.37,59.2,13.84,0.56
2026-06-01T08:02:30Z,37.31,40.9,24.52,0.0
2026-06-01T08:03:00Z,39.21,20.0,13.59,0.0
2026-06-01T08:03:30Z,33.53,32.2,19.39,0.0
2026-06-01T08:04:00Z,45.18,36.2,16.88,0.0
2026-06-01T08:04:30Z,42.46,55.1,22.41,0.1
2026-06-01T08:05:00Z,43.28,32.1,24.23,1.04
2026-06-01T08:05:30Z,42.39,65.1,27.38,0.0
2026-06-01T08:06:00Z,44.19,32.3,25.3,0.0
2026-06-01T08:06:30Z,40.42,20.0,29.82,0.0
2026-06-01T08:07:00Z,49.8,50.1,13.07,1.5
2026-06-01T08:07:30Z,41.03,26.8,12.97,0.24
2026-06-01T08:08:00Z,45.12,20.6,10.87,0.21
2026-06-01T08:08:30Z,44.71,20.0,12.87,0.0
2026-06-01T08:09:00Z,41.23,38.6,12.68,0.0
2026-06-01T08:09:30Z,38.76,38.4,17.09,0.0
2026-06-01T08:10:00Z,47.87,20.0,14.72,0.0
2026-06-01T08:10:30Z,41.73,44.8,3.66,0.0
2026-06-01T08:11:00Z,45.61,20.0,22.76,0.0
2026-06-01T08:11:30Z,44.44,37.7,23.07,0.0
2026-06-01T08:12:00Z,46.06,24.9,24.39,0.8
2026-06-01T08:12:30Z,42.28,52.0,28.27,0.0
2026-06-01T08:13:00Z,46.45,20.0,18.83,0.0
2026-06-01T08:13:30Z,37.72,35.5,18.81,0.0
2026-06-01T08:14:00Z,38.62,20.0,41.49,0.18
2026-06-01T08:14:30Z,43.59,20.0,31.06,0.08
2026-06-01T08:15:00Z,35.56,49.6,31.71,0.0
2026-06-01T08:15:30Z,44.1,35.7,32.77,1.03
2026-06-01T08:16:00Z,38.06,34.0,5.9,0.0
2026-06-01T08:16:30Z,40.56,20.0,20.88,0.0
2026-06-01T08:17:00Z,43.33,55.9,29.61,0.82
2026-06-01T08:17:30Z,38.35,20.0,20.4,0.88
2026-06-01T08:18:00Z,46.84,31.9,16.98,1.5
2026-06-01T08:18:30Z,37.92,42.9,37.38,0.42
2026-06-01T08:19:00Z,45.27,20.0,18.23,0.0
2026-06-01T08:19:30Z,37.27,22.9,23.55,0.23
2026-06-01T08:20:00Z,41.42,48.5,19.7,0.3
2026-06-01T08:20:30Z,37.64,46.2,17.83,1.42
2026-06-01T08:21:00Z,43.53,36.2,15.39,0.0
2026-06-01T08:21:30Z,38.43,30.6,25.37,0.41
2026-06-01T08:22:00Z,46.4,52.4,10.59,0.0
2026-06-01T08:22:30Z,37.95,25.5,29.62,0.0
2026-06-01T08:23:00Z,46.86,42.8,17.55,1.5
2026-06-01T08:23:30Z,41.17,20.0,25.33,0.0
2026-06-01T08:24:00Z,41.47,24.5,16.23,0.25
2026-06-01T08:24:30Z,42.89,72.3,20.37,0.0
2026-06-01T08:25:00Z,45.37,58.6,18.57,1.5
2026-06-01T08:25:30Z,43.8,39.6,23.22,1.47
2026-06-01T08:26:00Z,44.79,56.8,17.95,0.67
2026-06-01T08:26:30Z,44.88,54.0,14.91,0.05
2026-06-01T08:27:00Z,38.05,20.0,14.93,0.0
2026-06-01T08:27:30Z,39.95,47.9,15.34,0.46
2026-06-01T08:28:00Z,46.76,29.4,11.76,0.62
2026-06-01T08:28:30Z,47.16,45.8,22.82,0.1
2026-06-01T08:29:00Z,44.48,32.5,29.23,0.04
2026-06-01T08:29:30Z,38.23,39.3,18.6,0.0
2026-06-01T08:30:00Z,45.82,49.5,8.64,0.0
2026-06-01T08:30:30Z,51.54,20.0,25.05,0.0
2026-06-01T08:31:00Z,43.31,20.0,26.54,0.92
2026-06-01T08:31:30Z,39.07,47.8,22.64,0.0
2026-06-01T08:32:00Z,44.47,20.0,20.5,0.0
2026-06-01T08:32:30Z,44.73,40.3,14.6,1.0
2026-06-01T08:33:00Z,45.7,20.0,22.78,0.0
2026-06-01T08:33:30Z,47.11,22.0,20.58,0.0
2026-06-01T08:34:00Z,44.88,34.5,23.66,0.0
2026-06-01T08:34:30Z,42.56,37.5,16.09,0.0
2026-06-01T08:35:00Z,46.12,60.1,17.13,0.0
2026-06-01T08:35:30Z,48.09,20.0,24.9,0.38
2026-06-01T08:36:00Z,38.1,20.0,28.77,0.24
2026-06-01T08:36:30Z,45.58,93.7,28.73,0.7
2026-06-01T08:37:00Z,45.76,69.5,21.36,0.0
2026-06-01T08:37:30Z,39.97,33.7,13.94,0.64
2026-06-01T08:38:00Z,43.49,41.6,26.26,0.74
2026-06-01T08:38:30Z,45.92,29.0,23.21,0.0
2026-06-01T08:39:00Z,40.29,48.4,16.83,0.0
2026-06-01T08:39:30Z,49.26,37.1,21.97,0.42
2026-06-01T08:40:00Z,46.43,20.0,24.15,1.5
2026-06-01T08:40:30Z,47.93,20.0,20.75,1.5
2026-06-01T08:41:00Z,40.72,48.5,19.78,1.17
2026-06-01T08:41:30Z,47.67,41.0,26.91,0.0
2026-06-01T08:42:00Z,46.63,54.4,23.1,0.0
2026-06-01T08:42:30Z,45.04,46.4,12.2,0.0
2026-06-01T08:43:00Z,39.69,73.4,16.83,0.04
2026-06-01T08:43:30Z,49.67,29.2,9.47,0.18
2026-06-01T08:44:00Z,50.2,42.6,12.04,0.0
2026-06-01T08:44:30Z,43.02,63.4,28.78,0.19
2026-06-01T08:45:00Z,47.17,20.0,16.62,0.0
2026-06-01T08:45:30Z,46.98,62.2,27.22,0.0
2026-06-01T08:46:00Z,39.97,36.6,25.33,0.0
2026-06-01T08:46:30Z,46.92,20.0,29.66,1.04
2026-06-01T08:47:00Z,48.07,45.6,22.56,0.0
2026-06-01T08:47:30Z,43.75,20.0,26.92,0.58
2026-06-01T08:48:00Z,37.95,43.9,26.39,0.0
2026-06-01T08:48:30Z,46.6,52.0,12.35,1.03
2026-06-01T08:49:00Z,41.17,20.0,19.66,0.0
2026-06-01T08:49:30Z,39.37,33.1,13.95,0.26
2026-06-01T08:50:00Z,44.36,38.2,19.85,0.0
2026-06-01T08:50:30Z,44.88,39.4,11.99,0.0
2026-06-01T08:51:00Z,54.49,77.3,12.34,0.0
2026-06-01T08:51:30Z,42.4,24.8,21.88,0.82
2026-06-01T08:52:00Z,49.22,21.2,29.28,0.0
2026-06-01T08:52:30Z,49.65,50.0,13.34,0.0
2026-06-01T08:53:00Z,38.93,38.7,25.29,0.99
2026-06-01T08:53:30Z,49.58,20.0,23.25,1.5
2026-06-01T08:54:00Z,43.52,39.7,35.79,0.62
2026-06-01T08:54:30Z,49.85,95.1,8.95,0.19
2026-06-01T08:55:00Z,43.85,42.0,16.1,0.01
2026-06-01T08:55:30Z,46.5,38.6,18.11,0.0
2026-06-01T08:56:00Z,47.44,33.5,15.56,0.52
2026-06-01T08:56:30Z,40.83,71.5,22.88,0.27
2026-06-01T08:57:00Z,41.13,49.3,3.31,0.53
2026-06-01T08:57:30Z,43.34,20.0,6.32,0.41
2026-06-01T08:58:00Z,45.79,61.3,18.77,1.22
2026-06-01T08:58:30Z,49.04,37.7,16.9,0.0
2026-06-01T08:59:00Z,44.34,24.1,30.06,1.5
2026-06-01T08:59:30Z,42.13,51.2,16.31,0.8
2026-06-01T09:00:00Z,46.89,25.3,24.95,0.17
2026-06-01T09:00:30Z,42.75,29.8,17.4,0.62
2026-06-01T09:01:00Z,42.66,52.8,27.78,0.0
2026-06-01T09:01:30Z,48.85,49.2,41.53,0.0
2026-06-01T09:02:00Z,41.09,58.1,19.33,0.0
2026-06-01T09:02:30Z,50.04,35.6,17.24,1.15
2026-06-01T09:03:00Z,43.55,28.9,22.83,1.5
2026-06-01T09:03:30Z,50.33,20.0,24.56,0.72
2026-06-01T09:04:00Z,57.64,42.5,20.91,0.63
2026-06-01T09:04:30Z,46.57,20.0,23.09,0.23
2026-06-01T09:05:00Z,46.46,79.7,16.53,0.0
2026-06-01T09:05:30Z,48.08,43.0,31.83,0.0
2026-06-01T09:06:00Z,52.36,51.5,23.13,0.0
2026-06-01T09:06:30Z,43.62,50.8,7.75,0.12
2026-06-01T09:07:00Z,40.43,20.0,25.35,0.17
2026-06-01T09:07:30Z,40.96,59.3,20.71,0.12
2026-06-01T09:08:00Z,46.76,20.0,12.69,0.8
2026-06-01T09:08:30Z,52.39,32.3,29.64,0.0
2026-06-01T09:09:00Z,45.13,20.0,19.48,1.5
2026-06-01T09:09:30Z,44.03,37.3,31.45,1.5
2026-06-01T09:10:00Z,42.48,20.0,16.26,0.0
2026-06-01T09:10:30Z,42.49,48.4,22.81,0.0
2026-06-01T09:11:00Z,53.7,42.5,23.87,1.02
2026-06-01T09:11:30Z,44.93,23.1,17.79,0.0
2026-06-01T09:12:00Z,43.76,76.9,20.29,0.0
2026-06-01T09:12:30Z,52.79,52.1,19.49,0.81
2026-06-01T09:13:00Z,51.15,20.0,22.14,0.0
2026-06-01T09:13:30Z,45.1,20.0,19.09,0.0
2026-06-01T09:14:00Z,49.76,37.3,17.69,0.78
2026-06-01T09:14:30Z,48.74,33.0,30.94,0.0
2026-06-01T09:15:00Z,40.78,20.0,13.4,0.0
2026-06-01T09:15:30Z,49.93,38.9,11.57,0.0
2026-06-01T09:16:00Z,38.95,22.0,25.04,1.5
2026-06-01T09:16:30Z,51.18,21.4,22.41,0.25
2026-06-01T09:17:00Z,50.95,79.2,8.44,0.0
2026-06-01T09:17:30Z,46.78,22.4,11.53,0.68
2026-06-01T09:18:00Z,54.42,36.6,14.49,1.09
2026-06-01T09:18:30Z,48.09,22.5,25.09,0.47
2026-06-01T09:19:00Z,46.1,20.0,12.17,0.0
2026-06-01T09:19:30Z,44.49,31.3,14.03,0.0
2026-06-01T09:20:00Z,49.06,20.0,16.41,0.98
2026-06-01T09:20:30Z,47.36,20.0,11.95,1.12
2026-06-01T09:21:00Z,40.79,38.3,13.02,1.5
2026-06-01T09:21:30Z,52.56,33.7,16.39,0.0
2026-06-01T09:22:00Z,47.63,68.7,17.69,0.0
2026-06-01T09:22:30Z,43.74,44.6,17.26,0.0
2026-06-01T09:23:00Z,48.39,35.5,29.64,0.74
2026-06-01T09:23:30Z,45.32,46.7,21.86,0.0
2026-06-01T09:24:00Z,45.8,34.8,22.97,0.0
2026-06-01T09:24:30Z,50.06,47.0,21.7,0.0
2026-06-01T09:25:00Z,46.56,33.1,19.9,0.4
2026-06-01T09:25:30Z,42.14,20.0,24.83,0.0
2026-06-01T09:26:00Z,52.34,59.2,31.79,0.0
2026-06-01T09:26:30Z,46.1,42.6,23.14,0.14
2026-06-01T09:27:00Z,45.7,32.7,14.74,0.0
2026-06-01T09:27:30Z,46.09,36.2,17.95,0.0
2026-06-01T09:28:00Z,46.78,20.0,10.55,0.0
2026-06-01T09:28:30Z,44.34,20.0,25.35,0.0
2026-06-01T09:29:00Z,43.82,24.9,21.95,1.5
2026-06-01T09:29:30Z,46.08,52.9,12.42,0.0
2026-06-01T09:30:00Z,46.48,20.0,23.82,0.0
2026-06-01T09:30:30Z,41.73,36.0,13.1,1.01
2026-06-01T09:31:00Z,48.3,20.0,28.11,0.32
2026-06-01T09:31:30Z,41.98,52.0,21.84,0.0
2026-06-01T09:32:00Z,48.91,33.0,13.98,0.36
2026-06-01T09:32:30Z,56.31,37.0,23.7,1.5
2026-06-01T09:33:00Z,42.7,20.0,15.63,0.0
2026-06-01T09:33:30Z,50.54,46.2,29.19,0.0
2026-06-01T09:34:00Z,44.97,24.7,20.75,0.0
2026-06-01T09:34:30Z,43.29,33.7,16.5,0.25
2026-06-01T09:35:00Z,55.1,25.9,13.76,0.0
2026-06-01T09:35:30Z,43.75,43.4,14.96,0.0
2026-06-01T09:36:00Z,44.59,30.7,28.49,0.0
2026-06-01T09:36:30Z,44.89,41.5,20.12,0.0
2026-06-01T09:37:00Z,51.38,20.7,21.0,0.83
2026-06-01T09:37:30Z,42.74,20.0,21.16,0.0
2026-06-01T09:38:00Z,43.15,62.0,8.2,0.14
2026-06-01T09:38:30Z,57.42,21.9,30.87,0.0
2026-06-01T09:39:00Z,48.06,35.5,23.04,0.0
2026-06-01T09:39:30Z,51.19,54.1,14.22,0.0
2026-06-01T09:40:00Z,49.71,58.4,15.9,0.53
2026-06-01T09:40:30Z,49.45,54.3,24.73,0.8
2026-06-01T09:41:00Z,50.24,28.9,25.02,0.0
2026-06-01T09:41:30Z,43.91,38.0,24.19,0.1
2026-06-01T09:42:00Z,44.8,20.0,14.88,0.0
2026-06-01T09:42:30Z,40.73,20.0,9.94,1.5
2026-06-01T09:43:00Z,48.72,42.6,26.34,0.0
2026-06-01T09:43:30Z,48.49,52.7,23.73,0.0
2026-06-01T09:44:00Z,42.86,43.1,23.93,1.5
2026-06-01T09:44:30Z,42.74,31.6,24.72,0.81
2026-06-01T09:45:00Z,52.77,47.8,19.31,0.0
2026-06-01T09:45:30Z,48.43,20.0,28.92,0.0
2026-06-01T09:46:00Z,49.25,64.3,36.54,0.0
2026-06-01T09:46:30Z,55.94,20.0,22.73,0.12
2026-06-01T09:47:00Z,51.42,48.7,16.0,0.42
2026-06-01T09:47:30Z,45.96,48.6,21.5,0.0
2026-06-01T09:48:00Z,42.8,41.9,37.49,0.0
2026-06-01T09:48:30Z,48.81,20.0,16.61,1.5
2026-06-01T09:49:00Z,51.18,52.1,29.14,0.81
2026-06-01T09:49:30Z,49.18,20.2,22.02,0.43
2026-06-01T09:50:00Z,48.64,38.4,15.63,0.0
2026-06-01T09:50:30Z,48.61,59.2,19.55,0.09
2026-06-01T09:51:00Z,47.19,49.2,21.1,0.42
2026-06-01T09:51:30Z,44.79,64.6,21.41,1.33
2026-06-01T09:52:00Z,48.99,20.0,12.38,0.0
2026-06-01T09:52:30Z,45.92,27.8,23.51,0.0
2026-06-01T09:53:00Z,44.97,35.6,27.07,0.15
2026-06-01T09:53:30Z,45.71,45.0,11.63,0.26
2026-06-01T09:54:00Z,46.14,31.7,17.07,0.62
2026-06-01T09:54:30Z,42.51,39.3,12.14,0.0
2026-06-01T09:55:00Z,43.13,59.6,18.94,0.0
2026-06-01T09:55:30Z,55.84,25.8,23.01,0.0
2026-06-01T09:56:00Z,45.39,38.6,25.49,0.7
2026-06-01T09:56:30Z,46.25,23.8,26.46,0.0
2026-06-01T09:57:00Z,47.53,67.3,11.94,0.0
2026-06-01T09:57:30Z,45.52,20.0,24.29,1.25
2026-06-01T09:58:00Z,45.48,37.9,26.61,0.0
2026-06-01T09:58:30Z,49.61,52.9,30.78,0.0
2026-06-01T09:59:00Z,47.45,27.8,19.7,0.0
2026-06-01T09:59:30Z,42.86,20.0,15.62,0.0
2026-06-01T10:00:00Z,44.96,20.6,12.65,1.5
2026-06-01T10:00:30Z,46.34,28.3,14.13,1.5
2026-06-01T10:01:00Z,44.69,51.0,18.94,0.0
2026-06-01T10:01:30Z,54.87,47.3,24.74,0.0
2026-06-01T10:02:00Z,53.49,27.8,16.16,0.0
2026-06-01T10:02:30Z,46.17,60.8,20.37,0.0
2026-06-01T10:03:00Z,53.84,44.9,19.8,0.0
2026-06-01T10:03:30Z,43.34,33.0,25.21,0.82
2026-06-01T10:04:00Z,47.58,38.9,19.19,0.0
2026-06-01T10:04:30Z,45.9,20.0,22.52,1.35
2026-06-01T10:05:00Z,45.02,27.3,8.35,0.05
2026-06-01T10:05:30Z,40.0,20.0,28.16,0.08
2026-06-01T10:06:00Z,45.55,20.0,27.22,0.26
2026-06-01T10:06:30Z,46.93,20.0,23.54,0.83
2026-06-01T10:07:00Z,42.83,65.3,22.25,0.0
2026-06-01T10:07:30Z,49.86,63.0,32.92,0.0
2026-06-01T10:08:00Z,59.63,48.3,9.01,0.95
2026-06-01T10:08:30Z,47.17,38.0,13.66,0.0
2026-06-01T10:09:00Z,51.71,33.8,13.37,0.18
2026-06-01T10:09:30Z,38.55,38.1,19.29,0.0
2026-06-01T10:10:00Z,45.49,22.6,27.59,0.21
2026-06-01T10:10:30Z,52.61,43.0,34.34,0.0
2026-06-01T10:11:00Z,37.64,55.1,18.42,0.5
2026-06-01T10:11:30Z,46.78,58.5,19.7,0.0
2026-06-01T10:12:00Z,55.88,21.5,13.83,0.41
2026-06-01T10:12:30Z,50.32,40.2,24.03,0.0
2026-06-01T10:13:00Z,45.62,31.9,30.5,0.63
2026-06-01T10:13:30Z,50.95,35.6,15.98,1.5
2026-06-01T10:14:00Z,52.04,44.0,28.15,0.23
2026-06-01T10:14:30Z,41.44,24.3,11.61,0.58
2026-06-01T10:15:00Z,45.35,20.0,18.03,0.28
2026-06-01T10:15:30Z,52.32,64.0,17.03,0.0
2026-06-01T10:16:00Z,48.73,41.6,14.4,0.03
2026-06-01T10:16:30Z,45.87,44.1,14.96,0.0
2026-06-01T10:17:00Z,42.86,20.0,26.82,0.0
2026-06-01T10:17:30Z,43.8,33.0,27.49,0.0
2026-06-01T10:18:00Z,47.66,54.4,34.43,0.0
2026-06-01T10:18:30Z,45.36,30.5,35.11,0.1
2026-06-01T10:19:00Z,56.39,20.0,15.1,0.0
2026-06-01T10:19:30Z,51.75,20.6,7.12,0.99
2026-06-01T10:20:00Z,50.95,46.3,21.64,0.0
2026-06-01T10:20:30Z,46.54,74.1,18.97,0.7
2026-06-01T10:21:00Z,43.97,20.0,13.65,0.0
2026-06-01T10:21:30Z,41.34,20.0,22.82,0.0
2026-06-01T10:22:00Z,48.51,42.5,24.49,0.0
2026-06-01T10:22:30Z,51.45,21.3,24.61,1.5
2026-06-01T10:23:00Z,56.47,44.9,18.72,0.51
2026-06-01T10:23:30Z,46.92,20.0,29.84,0.0
2026-06-01T10:24:00Z,52.18,35.1,26.09,0.0
2026-06-01T10:24:30Z,46.52,24.2,18.18,1.45
2026-06-01T10:25:00Z,44.65,29.3,31.44,0.0
2026-06-01T10:25:30Z,48.29,39.0,14.46,1.5
2026-06-01T10:26:00Z,44.03,20.0,17.06,0.43
2026-06-01T10:26:30Z,45.65,42.2,28.37,0.0
2026-06-01T10:27:00Z,52.11,22.5,20.85,0.14
2026-06-01T10:27:30Z,47.28,29.0,26.17,0.0
2026-06-01T10:28:00Z,51.19,69.6,17.06,0.0
2026-06-01T10:28:30Z,50.03,49.6,28.55,0.8
2026-06-01T10:29:00Z,41.68,22.9,17.76,1.05
2026-06-01T10:29:30Z,48.75,30.5,13.58,0.7
2026-06-01T10:30:00Z,46.21,41.7,15.1,0.0
2026-06-01T10:30:30Z,52.29,25.0,19.05,0.0
2026-06-01T10:31:00Z,45.05,20.0,27.81,0.0
2026-06-01T10:31:30Z,41.88,20.0,23.07,0.0
2026-06-01T10:32:00Z,48.75,20.0,22.64,0.31
2026-06-01T10:32:30Z,51.02,34.3,27.23,0.0
2026-06-01T10:33:00Z,47.5,20.0,33.22,0.46
2026-06-01T10:33:30Z,47.49,20.0,20.18,1.31
2026-06-01T10:34:00Z,44.93,20.0,18.23,0.0
2026-06-01T10:34:30Z,41.93,41.8,18.32,0.0
2026-06-01T10:35:00Z,52.15,20.0,11.12,0.0
2026-06-01T10:35:30Z,48.92,67.9,35.21,1.04
2026-06-01T10:36:00Z,51.68,21.0,18.93,0.0
2026-06-01T10:36:30Z,50.79,20.0,14.07,1.33
2026-06-01T10:37:00Z,48.08,20.0,18.88,0.0
2026-06-01T10:37:30Z,45.98,55.1,16.57,0.6
2026-06-01T10:38:00Z,45.56,20.4,32.38,0.0
2026-06-01T10:38:30Z,37.74,53.8,20.05,0.0
2026-06-01T10:39:00Z,43.92,76.5,21.35,0.61
2026-06-01T10:39:30Z,48.13,50.0,15.35,0.0
2026-06-01T10:40:00Z,43.84,51.0,15.75,1.5
2026-06-01T10:40:30Z,45.82,20.8,32.11,1.5
2026-06-01T10:41:00Z,45.62,20.0,30.49,0.45
2026-06-01T10:41:30Z,41.52,20.0,7.9,1.07
2026-06-01T10:42:00Z,48.07,61.8,16.03,0.04
2026-06-01T10:42:30Z,42.95,20.1,13.46,0.02
2026-06-01T10:43:00Z,44.29,40.7,10.78,0.0
2026-06-01T10:43:30Z,56.62,34.9,17.27,0.0
2026-06-01T10:44:00Z,53.17,37.5,23.79,1.37
2026-06-01T10:44:30Z,52.92,53.1,14.42,1.5
2026-06-01T10:45:00Z,58.76,37.6,26.67,0.0
2026-06-01T10:45:30Z,48.55,20.0,30.97,1.17
2026-06-01T10:46:00Z,49.13,47.9,13.91,0.0
2026-06-01T10:46:30Z,47.87,58.5,18.21,0.11
2026-06-01T10:47:00Z,50.95,30.0,18.21,1.45
2026-06-01T10:47:30Z,51.18,25.9,19.47,0.0
2026-06-01T10:48:00Z,49.2,24.4,26.01,0.94
2026-06-01T10:48:30Z,42.39,20.0,31.93,1.5
2026-06-01T10:49:00Z,41.91,20.0,17.09,0.0
2026-06-01T10:49:30Z,48.14,82.4,19.41,1.5
2026-06-01T10:50:00Z,51.83,59.5,16.85,0.0
2026-06-01T10:50:30Z,45.02,20.0,23.78,0.85
2026-06-01T10:51:00Z,47.26,20.0,28.42,0.0
2026-06-01T10:51:30Z,42.82,56.8,12.95,0.0
2026-06-01T10:52:00Z,46.73,20.0,39.24,0.0
2026-06-01T10:52:30Z,47.87,20.0,10.79,1.5
2026-06-01T10:53:00Z,52.05,20.0,26.03,0.0
2026-06-01T10:53:30Z,46.2,20.0,15.47,0.0
2026-06-01T10:54:00Z,51.15,20.0,19.95,0.0
2026-06-01T10:54:30Z,39.4,34.0,15.07,0.0
2026-06-01T10:55:00Z,45.04,49.8,19.26,1.1
2026-06-01T10:55:30Z,42.42,32.4,19.76,0.91
2026-06-01T10:56:00Z,47.8,20.0,21.61,0.0
2026-06-01T10:56:30Z,46.04,77.8,28.91,0.28
2026-06-01T10:57:00Z,39.82,20.0,30.98,1.19
2026-06-01T10:57:30Z,45.12,64.5,9.23,0.0
2026-06-01T10:58:00Z,39.64,45.1,16.13,0.0
2026-06-01T10:58:30Z,45.95,24.7,14.42,0.59
2026-06-01T10:59:00Z,44.84,42.9,6.4,0.0
2026-06-01T10:59:30Z,47.23,40.3,26.46,0.89
2026-06-01T11:00:00Z,50.78,36.4,25.29,0.0
2026-06-01T11:00:30Z,51.47,20.0,34.48,0.21
2026-06-01T11:01:00Z,47.29,20.0,22.43,0.89
2026-06-01T11:01:30Z,48.48,59.7,33.0,0.86
2026-06-01T11:02:00Z,45.5,30.3,24.39,0.57
2026-06-01T11:02:30Z,49.57,47.9,9.69,0.0
2026-06-01T11:03:00Z,47.27,46.9,17.46,0.0
2026-06-01T11:03:30Z,51.28,43.9,15.61,0.74
2026-06-01T11:04:00Z,39.51,43.6,24.09,1.5
2026-06-01T11:04:30Z,45.39,20.0,13.88,0.0
2026-06-01T11:05:00Z,48.71,33.9,18.48,0.22
2026-06-01T11:05:30Z,41.7,41.0,11.86,0.21
2026-06-01T11:06:00Z,46.31,20.0,35.14,1.5
2026-06-01T11:06:30Z,43.42,38.7,13.73,0.0
2026-06-01T11:07:00Z,40.78,34.8,15.27,0.0
2026-06-01T11:07:30Z,36.18,42.4,17.07,0.0
2026-06-01T11:08:00Z,50.82,26.2,20.03,0.62
2026-06-01T11:08:30Z,45.31,67.1,22.99,1.07
2026-06-01T11:09:00Z,49.51,26.3,29.87,0.21
2026-06-01T11:09:30Z,36.29,47.3,16.55,0.0
2026-06-01T11:10:00Z,53.65,20.0,9.87,0.0
2026-06-01T11:10:30Z,44.01,23.1,25.1,0.0
2026-06-01T11:11:00Z,45.25,31.1,20.31,0.47
2026-06-01T11:11:30Z,51.66,22.2,22.9,0.33
2026-06-01T11:12:00Z,46.21,42.2,26.05,1.23
2026-06-01T11:12:30Z,45.9,44.1,20.62,0.0
2026-06-01T11:13:00Z,45.74,49.3,15.23,1.08
