timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,22.63,69.5,0.46,0.98
2026-06-01T07:29:30Z,28.33,29.0,0.76,0.42
2026-06-01T07:30:00Z,27.73,20.0,0.27,0.15
2026-06-01T07:30:30Z,27.62,20.0,0.66,0.92
2026-06-01T07:31:00Z,31.05,20.0,0.68,0.13
2026-06-01T07:31:30Z,33.07,56.5,0.07,0.8
2026-06-01T07:32:00Z,28.7,95.4,0.58,0.24
2026-06-01T07:32:30Z,27.07,55.4,0.12,0.55
2026-06-01T07:33:00Z,26.33,31.4,0.16,0.18
2026-06-01T07:33:30Z,35.4,64.5,0.28,0.09
2026-06-01T07:34:00Z,30.25,58.8,0.35,0.7
2026-06-01T07:34:30Z,33.47,61.0,0.63,0.09
2026-06-01T07:35:00Z,31.47,28.4,0.1,0.83
2026-06-01T07:35:30Z,32.76,50.8,0.33,0.01
2026-06-01T07:36:00Z,34.3,72.5,0.28,0.54
2026-06-01T07:36:30Z,30.14,38.3,0.13,0.17
2026-06-01T07:37:00Z,28.59,33.3,0.01,0.02
2026-06-01T07:37:30Z,30.31,67.9,0.69,0.05
2026-06-01T07:38:00Z,24.59,49.7,0.36,0.62
2026-06-01T07:38:30Z,31.48,59.7,0.55,0.59
2026-06-01T07:39:00Z,25.95,20.0,0.54,0.98
2026-06-01T07:39:30Z,31.92,45.1,0.46,0.01
2026-06-01T07:40:00Z,33.44,44.4,0.34,0.94
2026-06-01T07:40:30Z,23.71,32.8,0.28,0.42
2026-06-01T07:41:00Z,35.69,62.0,0.75,0.98
2026-06-01T07:41:30Z,31.03,62.0,0.5,0.01
2026-06-01T07:42:00Z,33.27,85.0,0.39,0.94
2026-06-01T07:42:30Z,28.19,34.1,0.26,0.99
2026-06-01T07:43:00Z,32.5,76.5,0.05,0.63
2026-06-01T07:43:30Z,30.62,40.7,0.54,0.63
2026-06-01T07:44:00Z,26.56,20.0,0.04,0.35
2026-06-01T07:44:30Z,30.84,40.9,0.73,0.29
2026-06-01T07:45:00Z,30.07,20.0,0.61,0.46
2026-06-01T07:45:30Z,29.78,20.0,0.27,0.59
2026-06-01T07:46:00Z,24.07,35.8,0.29,0.33
2026-06-01T07:46:30Z,31.17,20.0,0.37,0.64
2026-06-01T07:47:00Z,22.27,45.1,0.25,0.21
2026-06-01T07:47:30Z,31.78,37.5,0.34,0.39
2026-06-01T07:48:00Z,31.05,28.5,0.78,0.4
2026-06-01T07:48:30Z,34.21,53.5,0.79,0.31
2026-06-01T07:49:00Z,31.71,78.1,0.47,0.08
2026-06-01T07:49:30Z,24.4,33.4,0.74,0.44
2026-06-01T07:50:00Z,22.92,84.9,0.71,0.21
2026-06-01T07:50:30Z,26.57,57.9,0.46,0.03
2026-06-01T07:51:00Z,30.73,22.2,0.32,0.27
2026-06-01T07:51:30Z,31.63,20.0,0.02,0.72
2026-06-01T07:52:00Z,27.47,32.1,0.55,0.6
2026-06-01T07:52:30Z,27.07,33.6,0.3,0.99
2026-06-01T07:53:00Z,32.02,20.0,0.53,0.43
2026-06-01T07:53:30Z,35.68,58.2,0.79,0.88
2026-06-01T07:54:00Z,25.81,20.0,0.12,0.06
2026-06-01T07:54:30Z,29.91,47.7,0.39,0.55
2026-06-01T07:55:00Z,32.31,20.0,0.37,0.15
2026-06-01T07:55:30Z,25.16,64.1,0.05,0.35
2026-06-01T07:56:00Z,24.16,30.5,0.31,0.69
2026-06-01T07:56:30Z,25.56,49.5,0.25,0.92
2026-06-01T07:57:00Z,32.01,26.9,0.58,0.13
2026-06-01T07:57:30Z,31.76,20.0,0.27,0.61
2026-06-01T07:58:00Z,24.92,20.0,0.13,0.5
2026-06-01T07:58:30Z,32.53,20.0,0.74,0.17
2026-06-01T07:59:00Z,33.91,22.3,0.66,0.07
2026-06-01T07:59:30Z,34.26,60.8,0.47,0.57
2026-06-01T08:00:00Z,34.49,20.0,0.68,0.84
2026-06-01T08:00:30Z,35.45,31.7,0.03,0.98
2026-06-01T08:01:00Z,36.8,85.0,0.65,0.73
2026-06-01T08:01:30Z,26.2,20.0,0.31,0.77
2026-06-01T08:02:00Z,27.78,44.7,0.02,0.34
2026-06-01T08:02:30Z,35.99,40.9,0.74,0.63
2026-06-01T08:03:00Z,29.03,24.8,0.62,0.38
2026-06-01T08:03:30Z,26.93,30.8,0.33,0.93
2026-06-01T08:04:00Z,23.69,33.5,0.32,0.16
2026-06-01T08:04:30Z,29.13,60.0,0.72,0.41
2026-06-01T08:05:00Z,28.7,37.1,0.06,0.8
2026-06-01T08:05:30Z,35.07,47.4,0.31,0.24
2026-06-01T08:06:00Z,31.82,44.7,0.7,0.19
2026-06-01T08:06:30Z,30.12,20.0,0.03,0.43
2026-06-01T08:07:00Z,26.09,33.8,0.3,0.7
2026-06-01T08:07:30Z,40.1,49.9,0.38,0.22
2026-06-01T08:08:00Z,31.31,60.8,0.41,0.15
2026-06-01T08:08:30Z,37.18,52.3,0.1,0.75
2026-06-01T08:09:00Z,31.78,54.2,0.79,0.43
2026-06-01T08:09:30Z,37.81,62.8,0.26,0.9
2026-06-01T08:10:00Z,33.17,73.2,0.31,0.56
2026-06-01T08:10:30Z,30.63,21.6,0.01,0.37
2026-06-01T08:11:00Z,30.71,68.1,0.01,0.36
2026-06-01T08:11:30Z,27.22,32.5,0.07,0.39
2026-06-01T08:12:00Z,31.76,37.9,0.68,0.12
2026-06-01T08:12:30Z,34.07,22.9,0.79,0.6
2026-06-01T08:13:00Z,26.88,46.5,0.37,0.66
2026-06-01T08:13:30Z,27.2,42.5,0.43,0.09
2026-06-01T08:14:00Z,36.85,20.0,0.07,0.32
2026-06-01T08:14:30Z,30.78,61.7,0.76,0.56
2026-06-01T08:15:00Z,33.95,70.5,0.26,0.83
2026-06-01T08:15:30Z,34.93,72.6,0.4,0.79
2026-06-01T08:16:00Z,32.55,20.0,0.67,0.42
2026-06-01T08:16:30Z,33.42,45.2,0.48,1.0
2026-06-01T08:17:00Z,32.29,26.4,0.43,0.52
2026-06-01T08:17:30Z,28.85,31.5,0.69,0.07
2026-06-01T08:18:00Z,35.04,44.0,0.61,0.45
2026-06-01T08:18:30Z,36.3,20.0,0.48,0.84
2026-06-01T08:19:00Z,33.38,34.6,0.18,0.52
2026-06-01T08:19:30Z,33.46,55.2,0.0,0.13
2026-06-01T08:20:00Z,37.82,25.6,0.58,0.96
2026-06-01T08:20:30Z,38.75,20.0,0.44,0.03
2026-06-01T08:21:00Z,26.36,20.0,0.61,0.06
2026-06-01T08:21:30Z,39.76,64.0,0.62,0.39
2026-06-01T08:22:00Z,30.71,37.2,0.66,0.29
2026-06-01T08:22:30Z,29.6,77.9,0.43,0.08
2026-06-01T08:23:00Z,30.95,39.3,0.04,0.85
2026-06-01T08:23:30Z,33.59,72.6,0.12,0.77
2026-06-01T08:24:00Z,33.91,48.3,0.41,0.39
2026-06-01T08:24:30Z,35.93,20.0,0.04,0.42
2026-06-01T08:25:00Z,35.55,43.7,0.36,0.82
2026-06-01T08:25:30Z,32.66,41.9,0.56,0.61
2026-06-01T08:26:00Z,31.0,69.1,0.58,0.53
2026-06-01T08:26:30Z,31.43,24.8,0.45,0.33
2026-06-01T08:27:00Z,27.4,67.8,0.25,0.47
2026-06-01T08:27:30Z,32.6,20.0,0.18,0.43
2026-06-01T08:28:00Z,24.97,77.1,0.52,0.67
2026-06-01T08:28:30Z,35.65,24.7,0.22,0.47
2026-06-01T08:29:00Z,37.8,49.5,0.78,0.73
2026-06-01T08:29:30Z,39.39,80.8,0.03,0.96
2026-06-01T08:30:00Z,30.0,33.5,0.25,0.87
2026-06-01T08:30:30Z,31.18,54.9,0.33,0.86
2026-06-01T08:31:00Z,33.12,47.1,0.7,0.41
2026-06-01T08:31:30Z,37.13,33.8,0.7,0.47
2026-06-01T08:32:00Z,31.17,66.9,0.79,0.27
2026-06-01T08:32:30Z,30.07,41.2,0.22,0.4
2026-06-01T08:33:00Z,31.7,26.8,0.33,0.08
2026-06-01T08:33:30Z,35.54,73.8,0.36,0.59
2026-06-01T08:34:00Z,28.33,58.4,0.2,0.89
2026-06-01T08:34:30Z,40.35,45.5,0.5,0.02
2026-06-01T08:35:00Z,40.71,25.3,0.55,0.87
2026-06-01T08:35:30Z,33.33,38.9,0.78,0.78
2026-06-01T08:36:00Z,35.65,51.5,0.13,0.9
2026-06-01T08:36:30Z,21.48,20.0,0.15,0.43
2026-06-01T08:37:00Z,34.76,31.8,0.62,0.25
2026-06-01T08:37:30Z,38.36,64.6,0.57,0.29
2026-06-01T08:38:00Z,31.18,71.1,0.62,0.57
2026-06-01T08:38:30Z,30.99,51.7,0.54,0.15
2026-06-01T08:39:00Z,32.48,50.2,0.2,0.56
2026-06-01T08:39:30Z,38.06,47.7,0.31,0.78
2026-06-01T08:40:00Z,36.59,30.6,0.42,0.92
2026-06-01T08:40:30Z,35.77,55.8,0.42,0.05
2026-06-01T08:41:00Z,30.33,23.8,0.17,0.25
2026-06-01T08:41:30Z,35.0,54.7,0.31,0.93
2026-06-01T08:42:00Z,31.0,63.9,0.01,0.88
2026-06-01T08:42:30Z,26.57,54.7,0.44,0.91
2026-06-01T08:43:00Z,38.25,35.4,0.06,0.49
2026-06-01T08:43:30Z,40.25,41.2,0.12,0.66
2026-06-01T08:44:00Z,33.22,22.2,0.7,0.14
2026-06-01T08:44:30Z,27.6,61.5,0.03,0.47
2026-06-01T08:45:00Z,44.4,57.3,0.66,0.93
2026-06-01T08:45:30Z,28.01,62.1,0.09,0.93
2026-06-01T08:46:00Z,37.04,35.2,0.1,0.4
2026-06-01T08:46:30Z,33.97,73.3,0.79,0.19
2026-06-01T08:47:00Z,39.35,70.9,0.24,0.42
2026-06-01T08:47:30Z,34.15,59.1,0.25,0.65
2026-06-01T08:48:00Z,31.29,29.0,0.37,0.97
2026-06-01T08:48:30Z,40.16,20.0,0.1,0.37
2026-06-01T08:49:00Z,28.55,20.0,0.52,0.21
2026-06-01T08:49:30Z,38.14,23.6,0.28,0.21
2026-06-01T08:50:00Z,40.37,33.4,0.46,0.21
2026-06-01T08:50:30Z,32.85,56.2,0.5,0.86
2026-06-01T08:51:00Z,35.2,21.1,0.04,0.37
2026-06-01T08:51:30Z,31.2,43.9,0.49,0.83
2026-06-01T08:52:00Z,41.9,41.4,0.4,1.0
2026-06-01T08:52:30Z,29.38,76.2,0.19,0.78
2026-06-01T08:53:00Z,31.16,20.5,0.24,0.24
2026-06-01T08:53:30Z,33.54,56.7,0.26,0.35
2026-06-01T08:54:00Z,34.34,38.1,0.48,0.68
2026-06-01T08:54:30Z,32.2,75.2,0.37,0.15
2026-06-01T08:55:00Z,37.46,44.1,0.5,0.2
2026-06-01T08:55:30Z,31.66,27.3,0.01,0.99
2026-06-01T08:56:00Z,31.0,49.3,0.39,0.74
2026-06-01T08:56:30Z,30.26,48.4,0.66,0.39
2026-06-01T08:57:00Z,37.87,20.0,0.35,0.75
2026-06-01T08:57:30Z,38.98,41.1,0.47,0.99
2026-06-01T08:58:00Z,47.14,41.3,0.69,0.61
2026-06-01T08:58:30Z,37.79,41.2,0.42,0.16
2026-06-01T08:59:00Z,34.86,25.2,0.26,0.05
2026-06-01T08:59:30Z,34.98,51.7,0.1,0.7
2026-06-01T09:00:00Z,37.24,73.3,0.72,0.21
2026-06-01T09:00:30Z,35.48,42.1,0.34,0.03
2026-06-01T09:01:00Z,35.89,63.4,0.66,0.51
2026-06-01T09:01:30Z,29.53,20.0,0.01,0.49
2026-06-01T09:02:00Z,34.94,35.1,0.36,0.93
2026-06-01T09:02:30Z,28.22,30.8,0.14,0.5
2026-06-01T09:03:00Z,40.2,44.3,0.1,0.69
2026-06-01T09:03:30Z,29.01,20.0,0.05,0.46
2026-06-01T09:04:00Z,33.18,20.5,0.41,0.94
2026-06-01T09:04:30Z,40.09,29.9,0.22,0.3
2026-06-01T09:05:00Z,32.39,20.0,0.67,0.56
2026-06-01T09:05:30Z,33.13,20.0,0.22,0.71
2026-06-01T09:06:00Z,33.51,32.9,0.23,0.96
2026-06-01T09:06:30Z,34.01,44.9,0.52,0.12
2026-06-01T09:07:00Z,27.8,44.8,0.47,0.73
2026-06-01T09:07:30Z,30.59,62.8,0.27,0.33
2026-06-01T09:08:00Z,33.92,44.2,0.16,0.85
2026-06-01T09:08:30Z,30.47,20.0,0.29,0.27
2026-06-01T09:09:00Z,35.23,33.8,0.33,1.0
2026-06-01T09:09:30Z,32.45,20.0,0.58,0.36
2026-06-01T09:10:00Z,27.96,83.4,0.53,0.21
2026-06-01T09:10:30Z,35.56,37.6,0.44,0.21
2026-06-01T09:11:00Z,34.57,48.0,0.55,0.34
2026-06-01T09:11:30Z,35.26,38.9,0.44,0.11
2026-06-01T09:12:00Z,36.27,55.6,0.55,0.89
2026-06-01T09:12:30Z,35.07,20.0,0.8,0.0
2026-06-01T09:13:00Z,43.6,47.3,0.18,0.94
2026-06-01T09:13:30Z,29.93,75.3,0.57,0.86
2026-06-01T09:14:00Z,38.06,47.3,0.38,0.3
2026-06-01T09:14:30Z,31.28,20.0,0.2,0.55
2026-06-01T09:15:00Z,42.03,65.8,0.45,0.57
2026-06-01T09:15:30Z,27.76,20.0,0.17,0.98
2026-06-01T09:16:00Z,40.1,63.8,0.16,0.53
2026-06-01T09:16:30Z,36.34,34.2,0.67,0.25
2026-06-01T09:17:00Z,33.38,35.7,0.02,0.63
2026-06-01T09:17:30Z,33.3,55.6,0.78,0.27
2026-06-01T09:18:00Z,25.25,20.0,0.6,0.85
2026-06-01T09:18:30Z,32.4,20.0,0.52,0.41
2026-06-01T09:19:00Z,39.61,38.5,0.5,0.1
2026-06-01T09:19:30Z,35.7,32.2,0.69,0.72
2026-06-01T09:20:00Z,43.15,20.0,0.39,0.72
2026-06-01T09:20:30Z,28.13,48.3,0.31,0.82
2026-06-01T09:21:00Z,38.12,32.1,0.14,0.27
2026-06-01T09:21:30Z,40.86,57.2,0.47,0.3
2026-06-01T09:22:00Z,33.64,52.4,0.51,0.56
2026-06-01T09:22:30Z,37.0,37.9,0.07,0.01
2026-06-01T09:23:00Z,26.93,41.4,0.48,0.5
2026-06-01T09:23:30Z,34.5,44.8,0.34,0.62
2026-06-01T09:24:00Z,36.52,20.7,0.01,0.84
2026-06-01T09:24:30Z,32.24,62.3,0.66,0.38
2026-06-01T09:25:00Z,38.44,20.0,0.48,0.37
2026-06-01T09:25:30Z,38.03,36.6,0.51,0.6
2026-06-01T09:26:00Z,40.46,28.3,0.5,0.55
2026-06-01T09:26:30Z,36.19,66.0,0.59,0.08
2026-06-01T09:27:00Z,30.09,28.7,0.12,0.61
2026-06-01T09:27:30Z,35.2,40.8,0.7,0.32
2026-06-01T09:28:00Z,36.91,41.7,0.45,0.58
2026-06-01T09:28:30Z,40.04,41.1,0.79,0.14
2026-06-01T09:29:00Z,34.11,39.7,0.14,0.19
2026-06-01T09:29:30Z,35.92,20.0,0.25,0.62
2026-06-01T09:30:00Z,31.06,39.2,0.16,0.14
2026-06-01T09:30:30Z,27.85,20.0,0.47,0.5
2026-06-01T09:31:00Z,39.0,56.6,0.0,0.25
2026-06-01T09:31:30Z,32.03,30.2,0.49,0.61
2026-06-01T09:32:00Z,40.02,20.0,0.35,0.2
2026-06-01T09:32:30Z,32.32,20.0,0.15,0.06
2026-06-01T09:33:00Z,37.52,26.2,0.74,0.23
2026-06-01T09:33:30Z,37.2,51.5,0.72,0.25
2026-06-01T09:34:00Z,36.27,33.2,0.68,0.69
2026-06-01T09:34:30Z,34.35,47.4,0.33,0.04
2026-06-01T09:35:00Z,38.63,37.2,0.39,0.21
2026-06-01T09:35:30Z,38.17,21.9,0.38,0.61
2026-06-01T09:36:00Z,31.47,37.1,0.4,0.88
2026-06-01T09:36:30Z,31.18,20.0,0.5,0.23
2026-06-01T09:37:00Z,26.39,20.0,0.32,0.55
2026-06-01T09:37:30Z,36.74,34.1,0.65,0.47
2026-06-01T09:38:00Z,40.34,28.6,0.06,0.59
2026-06-01T09:38:30Z,34.7,32.5,0.71,0.51
2026-06-01T09:39:00Z,32.73,24.5,0.49,0.83
2026-06-01T09:39:30Z,34.34,20.0,0.65,0.83
2026-06-01T09:40:00Z,44.51,58.8,0.58,0.32
2026-06-01T09:40:30Z,31.92,70.2,0.16,0.6
2026-06-01T09:41:00Z,33.42,50.8,0.1,0.7
2026-06-01T09:41:30Z,33.36,61.2,0.78,0.03
2026-06-01T09:42:00Z,40.36,43.4,0.14,0.69
2026-06-01T09:42:30Z,39.26,20.0,0.67,0.71
2026-06-01T09:43:00Z,34.07,45.7,0.35,0.37
2026-06-01T09:43:30Z,33.95,49.2,0.0,0.59
2026-06-01T09:44:00Z,35.71,51.1,0.63,0.03
2026-06-01T09:44:30Z,42.96,45.9,0.34,0.27
2026-06-01T09:45:00Z,26.05,39.2,0.69,0.9
2026-06-01T09:45:30Z,32.18,42.5,0.08,0.52
2026-06-01T09:46:00Z,40.11,41.8,0.72,0.49
2026-06-01T09:46:30Z,36.93,44.9,0.31,0.1
2026-06-01T09:47:00Z,35.38,20.0,0.35,0.24
2026-06-01T09:47:30Z,31.97,34.8,0.77,0.74
2026-06-01T09:48:00Z,35.2,40.1,0.35,0.16
2026-06-01T09:48:30Z,34.38,32.8,0.66,0.08
2026-06-01T09:49:00Z,36.07,20.0,0.12,0.41
2026-06-01T09:49:30Z,27.28,39.5,0.65,0.92
2026-06-01T09:50:00Z,34.97,38.2,0.06,0.61
2026-06-01T09:50:30Z,31.51,39.2,0.35,0.03
2026-06-01T09:51:00Z,37.15,36.2,0.75,0.76
2026-06-01T09:51:30Z,34.92,34.9,0.2,0.59
2026-06-01T09:52:00Z,35.16,44.2,0.65,0.98
2026-06-01T09:52:30Z,36.99,34.3,0.48,0.9
2026-06-01T09:53:00Z,38.06,80.4,0.59,0.28
2026-06-01T09:53:30Z,36.23,40.8,0.55,0.38
2026-06-01T09:54:00Z,36.17,62.7,0.47,0.54
2026-06-01T09:54:30Z,30.79,32.1,0.2,0.65
2026-06-01T09:55:00Z,36.0,31.4,0.68,0.54
2026-06-01T09:55:30Z,36.95,40.4,0.38,0.11
2026-06-01T09:56:00Z,39.56,27.9,0.25,0.94
2026-06-01T09:56:30Z,33.44,50.3,0.58,0.19
2026-06-01T09:57:00Z,32.95,40.3,0.56,0.01
2026-06-01T09:57:30Z,39.67,27.2,0.4,0.43
2026-06-01T09:58:00Z,37.93,71.3,0.67,0.67
2026-06-01T09:58:30Z,35.8,30.5,0.13,0.38
2026-06-01T09:59:00Z,31.33,39.5,0.7,0.87
2026-06-01T09:59:30Z,37.3,40.2,0.02,0.29
2026-06-01T10:00:00Z,32.71,56.1,0.38,0.08
2026-06-01T10:00:30Z,41.39,37.9,0.08,0.18
2026-06-01T10:01:00Z,41.52,52.3,0.62,0.41
2026-06-01T10:01:30Z,39.77,38.2,0.65,0.23
2026-06-01T10:02:00Z,36.91,50.1,0.67,0.19
2026-06-01T10:02:30Z,37.86,44.5,0.63,0.29
2026-06-01T10:03:00Z,33.51,41.2,0.08,0.11
2026-06-01T10:03:30Z,33.74,30.4,0.14,0.92
2026-06-01T10:04:00Z,36.79,32.3,0.53,0.48
2026-06-01T10:04:30Z,33.48,32.7,0.57,0.85
2026-06-01T10:05:00Z,36.13,20.0,0.55,0.29
2026-06-01T10:05:30Z,38.45,66.1,0.7,0.17
2026-06-01T10:06:00Z,35.64,28.5,0.64,0.47
2026-06-01T10:06:30Z,35.67,36.9,0.7,0.09
2026-06-01T10:07:00Z,31.41,36.4,0.07,0.35
2026-06-01T10:07:30Z,34.13,20.0,0.17,0.69
2026-06-01T10:08:00Z,34.61,20.0,0.47,0.8
2026-06-01T10:08:30Z,35.42,56.4,0.04,0.74
2026-06-01T10:09:00Z,34.89,27.2,0.54,0.56
2026-06-01T10:09:30Z,35.64,26.7,0.27,0.8
2026-06-01T10:10:00Z,35.91,36.2,0.74,0.27
2026-06-01T10:10:30Z,41.79,20.0,0.42,0.17
2026-06-01T10:11:00Z,45.25,51.4,0.36,0.85
2026-06-01T10:11:30Z,36.18,21.3,0.26,0.22
2026-06-01T10:12:00Z,32.98,40.1,0.19,0.07
2026-06-01T10:12:30Z,34.55,53.8,0.43,0.22
2026-06-01T10:13:00Z,44.76,20.0,0.64,0.73
2026-06-01T10:13:30Z,34.47,28.5,0.06,0.12
2026-06-01T10:14:00Z,35.3,84.8,0.22,0.98
2026-06-01T10:14:30Z,40.35,20.0,0.72,0.66
2026-06-01T10:15:00Z,27.48,34.8,0.47,0.15
2026-06-01T10:15:30Z,38.65,25.6,0.25,0.86
2026-06-01T10:16:00Z,34.54,44.7,0.54,0.06
2026-06-01T10:16:30Z,34.98,42.6,0.2,0.34
2026-06-01T10:17:00Z,35.23,20.0,0.42,0.12
2026-06-01T10:17:30Z,30.18,32.1,0.49,0.02
2026-06-01T10:18:00Z,31.38,44.5,0.07,0.53
2026-06-01T10:18:30Z,40.0,20.0,0.07,0.57
2026-06-01T10:19:00Z,33.33,31.3,0.32,0.09
2026-06-01T10:19:30Z,38.19,27.8,0.54,0.19
2026-06-01T10:20:00Z,38.75,23.1,0.56,0.7
2026-06-01T10:20:30Z,30.68,59.0,0.34,0.09
2026-06-01T10:21:00Z,31.07,27.8,0.11,0.22
2026-06-01T10:21:30Z,32.32,20.0,0.71,0.48
2026-06-01T10:22:00Z,34.64,63.1,0.14,0.29
2026-06-01T10:22:30Z,31.1,26.3,0.06,0.03
2026-06-01T10:23:00Z,34.7,38.4,0.36,0.74
2026-06-01T10:23:30Z,36.7,52.1,0.25,0.33
2026-06-01T10:24:00Z,44.25,20.0,0.7,0.22
2026-06-01T10:24:30Z,29.85,20.0,0.54,0.27
2026-06-01T10:25:00Z,39.81,64.6,0.34,0.65
2026-06-01T10:25:30Z,29.05,51.0,0.04,0.68
2026-06-01T10:26:00Z,44.21,45.1,0.06,1.0
2026-06-01T10:26:30Z,38.54,31.1,0.25,0.26
2026-06-01T10:27:00Z,40.03,27.3,0.2,0.63
2026-06-01T10:27:30Z,43.07,43.4,0.49,0.25
2026-06-01T10:28:00Z,36.84,35.6,0.36,0.06
2026-06-01T10:28:30Z,36.72,34.8,0.41,0.19
2026-06-01T10:29:00Z,28.97,45.6,0.1,0.17
2026-06-01T10:29:30Z,33.78,64.5,0.33,0.72
2026-06-01T10:30:00Z,37.25,47.1,0.66,0.66
2026-06-01T10:30:30Z,36.32,58.0,0.29,0.44
2026-06-01T10:31:00Z,33.97,70.4,0.78,0.56
2026-06-01T10:31:30Z,31.17,41.8,0.5,0.77
2026-06-01T10:32:00Z,33.58,73.3,0.38,0.19
2026-06-01T10:32:30Z,39.48,50.7,0.1,0.82
2026-06-01T10:33:00Z,39.16,35.6,0.76,0.03
2026-06-01T10:33:30Z,44.66,86.5,0.06,0.77
2026-06-01T10:34:00Z,33.44,35.1,0.21,0.16
2026-06-01T10:34:30Z,36.88,44.1,0.53,0.35
2026-06-01T10:35:00Z,31.46,20.0,0.16,0.92
2026-06-01T10:35:30Z,42.37,66.9,0.68,0.19
2026-06-01T10:36:00Z,36.1,45.5,0.01,0.2
2026-06-01T10:36:30Z,32.5,20.0,0.45,0.6
2026-06-01T10:37:00Z,35.08,41.4,0.42,0.57
2026-06-01T10:37:30Z,36.6,59.3,0.51,0.12
2026-06-01T10:38:00Z,40.77,29.9,0.79,0.33
2026-06-01T10:38:30Z,30.61,39.3,0.35,0.46
2026-06-01T10:39:00Z,29.97,47.2,0.49,0.76
2026-06-01T10:39:30Z,33.58,20.0,0.45,0.19
2026-06-01T10:40:00Z,29.97,47.0,0.6,0.63
2026-06-01T10:40:30Z,32.46,21.0,0.46,0.83
2026-06-01T10:41:00Z,35.82,29.7,0.7,0.73
2026-06-01T10:41:30Z,47.6,55.7,0.17,0.77
2026-06-01T10:42:00Z,31.82,35.9,0.07,0.56
2026-06-01T10:42:30Z,30.27,85.3,0.08,0.29
2026-06-01T10:43:00Z,34.89,22.7,0.1,0.08
2026-06-01T10:43:30Z,40.83,45.2,0.23,0.85
2026-06-01T10:44:00Z,34.29,46.2,0.74,0.3
2026-06-01T10:44:30Z,41.15,45.9,0.63,0.43
2026-06-01T10:45:00Z,35.07,20.0,0.64,0.91
2026-06-01T10:45:30Z,37.78,44.1,0.57,0.11
2026-06-01T10:46:00Z,35.31,51.3,0.06,0.63
2026-06-01T10:46:30Z,32.98,35.8,0.37,0.99
2026-06-01T10:47:00Z,32.6,85.6,0.15,0.8
2026-06-01T10:47:30Z,34.9,20.3,0.02,0.82
2026-06-01T10:48:00Z,32.53,34.1,0.29,0.4
2026-06-01T10:48:30Z,37.77,57.9,0.33,0.6
2026-06-01T10:49:00Z,34.64,20.0,0.65,0.5
2026-06-01T10:49:30Z,33.5,39.1,0.11,0.63
2026-06-01T10:50:00Z,31.4,72.7,0.37,0.52
2026-06-01T10:50:30Z,29.75,71.8,0.73,0.57
2026-06-01T10:51:00Z,32.55,51.1,0.73,0.26
2026-06-01T10:51:30Z,39.33,44.0,0.46,0.94
2026-06-01T10:52:00Z,34.1,20.0,0.35,0.01
2026-06-01T10:52:30Z,39.28,40.4,0.75,0.68
2026-06-01T10:53:00Z,31.83,60.8,0.03,0.41
2026-06-01T10:53:30Z,35.95,20.0,0.77,0.48
2026-06-01T10:54:00Z,30.47,31.8,0.72,0.44
2026-06-01T10:54:30Z,34.2,70.2,0.44,0.4
2026-06-01T10:55:00Z,32.0,70.3,0.25,0.37
2026-06-01T10:55:30Z,33.13,30.9,0.14,0.8
2026-06-01T10:56:00Z,36.14,42.2,0.09,0.13
2026-06-01T10:56:30Z,36.87,39.3,0.14,0.88
2026-06-01T10:57:00Z,31.0,20.0,0.39,0.25
2026-06-01T10:57:30Z,28.68,51.0,0.04,0.68
2026-06-01T10:58:00Z,34.16,20.0,0.22,0.72
2026-06-01T10:58:30Z,28.54,44.8,0.72,0.9
2026-06-01T10:59:00Z,31.43,42.2,0.34,0.94
2026-06-01T10:59:30Z,37.22,54.5,0.3,0.32
2026-06-01T11:00:00Z,46.41,65.8,0.01,0.01
2026-06-01T11:00:30Z,31.96,20.0,0.64,0.34
2026-06-01T11:01:00Z,34.56,40.8,0.53,0.86
2026-06-01T11:01:30Z,32.02,22.1,0.08,0.69
2026-06-01T11:02:00Z,28.43,44.0,0.25,0.81
2026-06-01T11:02:30Z,37.95,44.2,0.29,0.4
2026-06-01T11:03:00Z,39.39,72.1,0.04,0.03
2026-06-01T11:03:30Z,33.12,20.0,0.29,0.03
2026-06-01T11:04:00Z,33.87,49.3,0.67,0.68
2026-06-01T11:04:30Z,34.81,56.2,0.25,0.82
2026-06-01T11:05:00Z,34.72,71.6,0.13,0.94
2026-06-01T11:05:30Z,42.94,20.0,0.65,0.02
2026-06-01T11:06:00Z,32.54,32.0,0.55,0.93
2026-06-01T11:06:30Z,29.84,63.4,0.52,0.67
2026-06-01T11:07:00Z,31.15,76.4,0.07,0.35
2026-06-01T11:07:30Z,36.93,85.2,0.15,0.63
2026-06-01T11:08:00Z,37.91,39.8,0.57,0.49
2026-06-01T11:08:30Z,32.23,64.7,0.28,0.18
2026-06-01T11:09:00Z,29.22,64.7,0.26,0.18
2026-06-01T11:09:30Z,35.81,45.3,0.28,0.68
2026-06-01T11:10:00Z,32.13,32.6,0.39,0.07
2026-06-01T11:10:30Z,34.49,20.0,0.68,0.29
2026-06-01T11:11:00Z,28.26,56.4,0.06,0.01
2026-06-01T11:11:30Z,29.66,20.9,0.24,0.62
2026-06-01T11:12:00Z,31.81,54.2,0.74,0.62
2026-06-01T11:12:30Z,34.9,65.7,0.38,0.55
2026-06-01T11:13:00Z,33.9,37.3,0.62,0.64
2026-06-01T11:13:30Z,24.71,21.9,0.35,0.41
