timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T12:20:30Z,534742692,2147483648,20.61,44.71,33.8,0.0,69.1,0
2026-06-01T12:21:00Z,546429046,2147483648,33.05,48.45,35.5,0.36,56.7,0
2026-06-01T12:21:30Z,464821867,2147483648,23.31,54.85,42.9,0.0,36.6,0
2026-06-01T12:22:00Z,488831243,2147483648,16.74,49.41,35.5,2.0,46.2,0
2026-06-01T12:22:30Z,538922941,2147483648,25.01,50.7,46.6,2.0,44.6,0
2026-06-01T12:23:00Z,457367198,2147483648,40.88,49.07,46.3,0.0,98.8,0
2026-06-01T12:23:30Z,497494568,2147483648,44.5,53.17,77.9,0.0,63.3,0
2026-06-01T12:24:00Z,520321780,2147483648,27.75,52.82,30.0,2.0,76.4,0
2026-06-01T12:24:30Z,449909792,2147483648,33.0,45.95,60.1,0.0,13.8,0
2026-06-01T12:25:00Z,499833951,2147483648,29.09,53.0,50.0,0.0,34.4,0
2026-06-01T12:25:30Z,493055664,2147483648,28.63,52.68,61.1,0.81,38.9,0
2026-06-01T12:26:00Z,471973296,2147483648,15.44,52.99,62.7,1.54,71.4,0
2026-06-01T12:26:30Z,544658360,2147483648,38.89,46.51,80.5,0.0,14.7,0
2026-06-01T12:27:00Z,488448223,2147483648,24.53,44.32,75.5,0.07,28.0,0
2026-06-01T12:27:30Z,594824614,2147483648,28.05,48.26,55.9,0.0,33.2,0
2026-06-01T12:28:00Z,541373626,2147483648,34.14,50.89,55.6,1.01,53.6,0
2026-06-01T12:28:30Z,492860575,2147483648,21.78,49.28,63.2,0.0,41.8,0
2026-06-01T12:29:00Z,526401047,2147483648,15.82,46.92,48.8,0.0,78.7,0
2026-06-01T12:29:30Z,491210916,2147483648,28.51,54.05,47.8,1.25,45.3,0
2026-06-01T12:30:00Z,545825415,2147483648,29.93,57.15,30.0,0.49,21.2,0
2026-06-01T12:30:30Z,540476664,2147483648,29.13,55.95,39.9,0.0,54.9,0
2026-06-01T12:31:00Z,476997895,2147483648,39.63,49.14,42.5,0.65,63.4,0
2026-06-01T12:31:30Z,503631545,2147483648,15.53,47.61,44.6,0.0,55.3,0
2026-06-01T12:32:00Z,534093972,2147483648,19.32,54.51,30.0,0.63,43.9,0
2026-06-01T12:32:30Z,519761368,2147483648,26.42,49.09,70.0,0.5,54.1,0
2026-06-01T12:33:00Z,483987489,2147483648,31.71,47.51,68.7,0.0,36.7,0
2026-06-01T12:33:30Z,554817297,2147483648,33.79,55.21,100.3,0.0,61.5,0
2026-06-01T12:34:00Z,563923690,2147483648,22.26,60.12,30.0,0.36,73.4,0
2026-06-01T12:34:30Z,465860932,2147483648,28.08,58.73,36.8,1.52,78.2,0
2026-06-01T12:35:00Z,566990325,2147483648,20.36,51.86,30.0,0.0,61.5,0
2026-06-01T12:35:30Z,445878481,2147483648,18.15,57.75,67.5,0.0,18.0,0
2026-06-01T12:36:00Z,510700154,2147483648,27.13,50.35,72.1,0.0,45.5,0
2026-06-01T12:36:30Z,492028321,2147483648,14.97,49.95,65.1,0.0,48.7,0
2026-06-01T12:37:00Z,495318376,2147483648,33.19,46.4,30.0,0.0,57.9,0
2026-06-01T12:37:30Z,519942353,2147483648,20.31,50.9,30.0,0.64,63.6,0
2026-06-01T12:38:00Z,473160843,2147483648,33.37,52.85,66.1,0.0,49.7,0
2026-06-01T12:38:30Z,508933451,2147483648,20.24,49.94,71.1,0.0,50.0,0
2026-06-01T12:39:00Z,569527847,2147483648,26.73,45.84,40.9,0.0,55.2,0
2026-06-01T12:39:30Z,526706507,2147483648,37.3,44.5,31.7,2.0,58.7,0
2026-06-01T12:40:00Z,561453323,2147483648,20.4,45.77,30.0,0.0,75.0,0
2026-06-01T12:40:30Z,539330183,2147483648,24.44,55.0,53.7,0.56,15.5,0
2026-06-01T12:41:00Z,453222932,2147483648,26.46,44.75,70.1,0.0,48.6,0
2026-06-01T12:41:30Z,568978502,2147483648,18.75,40.24,48.2,1.28,60.7,0
2026-06-01T12:42:00Z,536543168,2147483648,24.71,43.06,75.4,0.0,62.0,0
2026-06-01T12:42:30Z,528932318,2147483648,37.59,54.72,30.0,0.0,58.5,0
2026-06-01T12:43:00Z,492588298,2147483648,23.63,44.32,30.0,0.0,67.8,0
2026-06-01T12:43:30Z,486661095,2147483648,34.69,43.99,73.6,0.0,7.8,0
2026-06-01T12:44:00Z,467623741,2147483648,10.95,39.3,82.2,2.0,3.8,0
2026-06-01T12:44:30Z,497387110,2147483648,9.75,41.56,30.0,2.0,37.2,0
2026-06-01T12:45:00Z,505442014,2147483648,25.21,41.26,30.0,0.8,38.6,0
2026-06-01T12:45:30Z,495088217,2147483648,23.41,50.3,30.0,1.96,38.3,0
2026-06-01T12:46:00Z,494115152,2147483648,17.76,46.57,30.0,0.53,83.9,0
2026-06-01T12:46:30Z,431607788,2147483648,20.97,42.11,64.9,0.07,20.6,0
2026-06-01T12:47:00Z,471140348,2147483648,18.83,48.82,66.5,1.27,6.9,0
2026-06-01T12:47:30Z,468690730,2147483648,15.16,49.16,77.4,0.0,72.1,0
2026-06-01T12:48:00Z,504706198,2147483648,23.73,46.39,38.9,0.39,69.7,0
2026-06-01T12:48:30Z,477711750,2147483648,8.34,38.51,44.1,0.0,54.9,0
2026-06-01T12:49:00Z,476425211,2147483648,34.16,45.94,47.8,0.94,40.4,0
2026-06-01T12:49:30Z,493564321,2147483648,12.25,46.91,30.0,0.18,38.7,0
2026-06-01T12:50:00Z,472950793,2147483648,17.75,48.45,32.7,0.0,29.1,0
2026-06-01T12:50:30Z,478102572,2147483648,30.24,37.64,37.2,0.61,30.7,0
2026-06-01T12:51:00Z,523859957,2147483648,24.43,54.92,40.5,0.0,60.2,0
2026-06-01T12:51:30Z,479419099,2147483648,24.3,48.38,96.4,0.0,25.4,0
2026-06-01T12:52:00Z,452595773,2147483648,20.65,65.2,30.0,2.0,57.9,0
2026-06-01T12:52:30Z,502561270,2147483648,5.11,49.89,66.8,0.75,54.7,0
2026-06-01T12:53:00Z,485200027,2147483648,34.89,50.52,30.0,0.0,75.6,0
2026-06-01T12:53:30Z,476734068,2147483648,19.71,45.07,43.7,0.0,44.1,0
2026-06-01T12:54:00Z,407812403,2147483648,22.24,41.41,38.3,0.0,39.6,0
2026-06-01T12:54:30Z,482559011,2147483648,38.15,46.77,47.7,0.0,60.1,0
2026-06-01T12:55:00Z,449587384,2147483648,37.84,39.68,76.4,0.0,29.3,0
2026-06-01T12:55:30Z,450180330,2147483648,7.04,40.39,54.7,0.0,46.4,0
2026-06-01T12:56:00Z,446456319,2147483648,30.91,51.88,68.1,1.92,62.0,0
2026-06-01T12:56:30Z,456976008,2147483648,9.24,46.48,53.8,2.0,39.6,0
2026-06-01T12:57:00Z,455871406,2147483648,12.13,43.72,105.4,1.19,60.5,0
2026-06-01T12:57:30Z,487404692,2147483648,9.68,41.87,40.2,0.0,65.6,0
2026-06-01T12:58:00Z,443715079,2147483648,36.25,45.8,57.2,2.0,64.1,0
2026-06-01T12:58:30Z,430618061,2147483648,26.42,40.06,30.0,1.3,34.9,0
2026-06-01T12:59:00Z,453666841,2147483648,15.43,49.37,34.2,1.08,58.8,0
2026-06-01T12:59:30Z,426517345,2147483648,32.27,44.68,50.5,0.0,35.1,0
2026-06-01T13:00:00Z,465676947,2147483648,15.18,46.33,48.4,1.33,39.9,0
2026-06-01T13:00:30Z,432393274,2147483648,30.92,50.21,93.7,0.0,1.0,0
2026-06-01T13:01:00Z,451015336,2147483648,21.52,40.81,74.8,0.0,24.8,0
2026-06-01T13:01:30Z,406953728,2147483648,27.0,52.98,69.6,1.31,57.7,0
2026-06-01T13:02:00Z,456963914,2147483648,31.96,47.79,107.2,0.0,13.0,0
2026-06-01T13:02:30Z,443410582,2147483648,23.13,50.2,69.1,0.0,37.3,0
2026-06-01T13:03:00Z,392460180,2147483648,33.76,50.43,30.0,0.88,35.8,0
2026-06-01T13:03:30Z,407531798,2147483648,29.08,43.31,44.8,0.0,34.0,0
2026-06-01T13:04:00Z,422366693,2147483648,31.91,50.26,53.0,2.0,35.0,0
2026-06-01T13:04:30Z,373979819,2147483648,22.9,50.64,30.0,0.0,31.8,0
2026-06-01T13:05:00Z,381151370,2147483648,26.06,42.8,30.0,2.0,47.7,0
2026-06-01T13:05:30Z,433916833,2147483648,23.4,48.42,41.8,0.0,40.7,0
2026-06-01T13:06:00Z,433983334,2147483648,27.64,50.45,30.0,2.0,38.4,0
2026-06-01T13:06:30Z,461996163,2147483648,10.93,38.46,89.1,0.0,52.7,0
2026-06-01T13:07:00Z,372500000,2147483648,24.29,40.32,48.2,0.94,52.3,0
2026-06-01T13:07:30Z,425045791,2147483648,18.12,41.22,38.9,0.02,47.8,0
2026-06-01T13:08:00Z,367332743,2147483648,12.01,49.68,55.8,2.0,29.5,0
2026-06-01T13:08:30Z,493833269,2147483648,32.97,39.34,58.1,1.65,82.3,0
2026-06-01T13:09:00Z,388397393,2147483648,16.06,51.56,62.7,0.0,32.5,0
2026-06-01T13:09:30Z,423450794,2147483648,16.07,50.03,30.0,0.83,9.5,0
2026-06-01T13:10:00Z,495668173,2147483648,29.09,53.03,53.2,0.0,80.2,0
2026-06-01T13:10:30Z,477425874,2147483648,14.93,57.81,35.0,0.0,37.7,0
2026-06-01T13:11:00Z,398442003,2147483648,32.01,48.03,34.5,0.07,50.8,0
2026-06-01T13:11:30Z,502827253,2147483648,15.59,55.68,53.2,0.0,74.8,0
2026-06-01T13:12:00Z,440406425,2147483648,14.55,43.26,32.9,0.0,42.2,0
2026-06-01T13:12:30Z,389021459,2147483648,18.52,60.43,65.5,0.0,13.7,0
2026-06-01T13:13:00Z,431482879,2147483648,23.71,48.52,72.4,0.0,70.3,0
2026-06-01T13:13:30Z,443058947,2147483648,38.34,38.31,51.1,0.0,39.9,0
2026-06-01T13:14:00Z,441502776,2147483648,34.24,43.45,48.5,2.0,40.1,0
2026-06-01T13:14:30Z,347059972,2147483648,23.16,43.14,48.6,0.58,30.4,0
2026-06-01T13:15:00Z,480142189,2147483648,28.77,47.38,82.7,1.62,51.8,0
2026-06-01T13:15:30Z,362440024,2147483648,14.33,43.72,37.6,1.19,52.4,0
2026-06-01T13:16:00Z,408442039,2147483648,29.07,43.23,64.0,0.0,47.4,0
2026-06-01T13:16:30Z,463239192,2147483648,25.96,54.22,76.2,0.0,35.3,0
2026-06-01T13:17:00Z,427059114,2147483648,20.01,44.63,30.0,0.2,26.3,0
2026-06-01T13:17:30Z,411583198,2147483648,33.63,49.77,60.2,0.68,23.7,0
2026-06-01T13:18:00Z,391365508,2147483648,24.37,44.42,89.7,0.0,34.4,0
2026-06-01T13:18:30Z,430591594,2147483648,22.8,47.75,64.3,0.0,81.3,0
2026-06-01T13:19:00Z,457050836,2147483648,17.22,40.15,88.3,0.97,42.9,0
2026-06-01T13:19:30Z,390878379,2147483648,22.58,41.25,30.0,0.0,4.1,0
2026-06-01T13:20:00Z,423170859,2147483648,26.91,42.94,76.9,0.0,61.0,0
2026-06-01T13:20:30Z,395513373,2147483648,13.86,42.66,73.0,0.0,70.5,0
2026-06-01T13:21:00Z,393322154,2147483648,26.63,45.15,46.7,0.0,56.1,0
2026-06-01T13:21:30Z,336630471,2147483648,22.67,42.34,30.0,0.42,67.5,0
2026-06-01T13:22:00Z,415159773,2147483648,28.19,39.62,74.9,0.0,47.9,0
2026-06-01T13:22:30Z,437754168,2147483648,19.02,49.53,64.2,0.0,39.2,0
2026-06-01T13:23:00Z,400478149,2147483648,11.92,40.75,56.0,0.0,35.5,0
2026-06-01T13:23:30Z,440693815,2147483648,21.6,42.6,62.1,1.38,55.3,0
2026-06-01T13:24:00Z,410841416,2147483648,24.18,51.19,46.3,0.64,72.6,0
2026-06-01T13:24:30Z,446154983,2147483648,24.64,39.71,30.0,0.59,33.5,0
2026-06-01T13:25:00Z,409490083,2147483648,36.37,49.94,65.8,0.0,32.3,0
2026-06-01T13:25:30Z,391873748,2147483648,24.78,44.99,39.0,0.0,22.8,0
2026-06-01T13:26:00Z,387238821,2147483648,38.29,49.4,35.0,2.0,18.7,0
2026-06-01T13:26:30Z,407035064,2147483648,18.63,47.35,30.0,2.0,50.0,0
2026-06-01T13:27:00Z,413661134,2147483648,30.15,41.58,53.5,2.0,51.6,0
2026-06-01T13:27:30Z,377199756,2147483648,17.92,50.74,30.0,0.86,56.4,0
2026-06-01T13:28:00Z,398537066,2147483648,19.2,42.21,30.0,0.0,55.0,0
2026-06-01T13:28:30Z,358495338,2147483648,36.94,53.65,30.0,0.0,33.6,0
2026-06-01T13:29:00Z,358218440,2147483648,23.69,40.15,63.8,0.0,41.2,0
2026-06-01T13:29:30Z,425540351,2147483648,18.39,48.16,66.3,0.0,28.7,0
2026-06-01T13:30:00Z,416146065,2147483648,30.15,49.44,32.4,0.0,60.3,0
2026-06-01T13:30:30Z,433943349,2147483648,30.96,52.73,92.2,0.0,49.9,0
2026-06-01T13:31:00Z,408989322,2147483648,31.25,44.24,30.0,0.0,31.6,0
2026-06-01T13:31:30Z,412815226,2147483648,16.79,32.95,46.7,0.0,42.3,0
2026-06-01T13:32:00Z,466739522,2147483648,20.15,44.11,52.3,0.0,79.4,0
2026-06-01T13:32:30Z,376779889,2147483648,31.94,35.45,66.9,0.0,5.1,0
2026-06-01T13:33:00Z,392216246,2147483648,23.44,38.35,36.7,1.23,56.7,0
2026-06-01T13:33:30Z,434890531,2147483648,25.91,42.04,65.7,0.0,28.5,0
2026-06-01T13:34:00Z,449777235,2147483648,17.41,45.1,94.8,0.0,38.4,0
2026-06-01T13:34:30Z,399695223,2147483648,38.49,40.23,30.0,0.0,66.8,0
2026-06-01T13:35:00Z,376555825,2147483648,34.0,42.88,30.0,0.0,36.3,0
2026-06-01T13:35:30Z,344420135,2147483648,17.04,42.15,54.8,2.0,40.3,0
2026-06-01T13:36:00Z,374398164,2147483648,12.12,37.84,82.8,0.27,40.9,0
2026-06-01T13:36:30Z,384703640,2147483648,25.03,55.61,56.3,1.24,16.2,0
2026-06-01T13:37:00Z,380219429,2147483648,22.35,53.16,88.7,1.42,56.7,0
2026-06-01T13:37:30Z,396783164,2147483648,6.28,44.41,50.3,0.0,31.2,0
2026-06-01T13:38:00Z,399188882,2147483648,26.98,42.9,30.0,0.0,62.1,0
2026-06-01T13:38:30Z,364657543,2147483648,27.13,39.16,67.5,0.0,2.4,0
2026-06-01T13:39:00Z,351012285,2147483648,17.1,51.37,31.5,0.0,34.0,0
2026-06-01T13:39:30Z,371926303,2147483648,20.78,48.5,30.4,2.0,27.7,0
2026-06-01T13:40:00Z,397188024,2147483648,35.12,39.65,90.0,1.48,61.7,0
2026-06-01T13:40:30Z,438423352,2147483648,14.02,52.28,75.2,0.0,39.0,0
2026-06-01T13:41:00Z,329754970,2147483648,15.91,47.83,126.0,0.0,22.5,0
2026-06-01T13:41:30Z,421785991,2147483648,8.84,40.2,49.2,1.0,58.4,0
2026-06-01T13:42:00Z,377548360,2147483648,24.41,37.39,30.0,2.0,28.6,0
2026-06-01T13:42:30Z,425458839,2147483648,31.01,42.59,30.0,0.49,29.7,0
2026-06-01T13:43:00Z,453500163,2147483648,20.15,46.28,56.5,0.0,63.3,0
2026-06-01T13:43:30Z,408732626,2147483648,17.08,42.0,30.0,0.01,55.5,0
2026-06-01T13:44:00Z,355431931,2147483648,24.69,47.83,64.0,0.0,40.3,0
2026-06-01T13:44:30Z,381689196,2147483648,24.53,46.92,53.1,0.74,45.1,0
2026-06-01T13:45:00Z,409924585,2147483648,17.77,41.41,37.5,0.0,51.4,0
2026-06-01T13:45:30Z,388841869,2147483648,20.64,46.3,76.3,0.39,28.6,0
2026-06-01T13:46:00Z,399855622,2147483648,19.8,52.07,30.0,0.55,61.9,0
2026-06-01T13:46:30Z,378522844,2147483648,38.18,45.35,43.5,0.0,36.3,0
2026-06-01T13:47:00Z,399470248,2147483648,21.7,49.34,50.5,0.2,29.2,0
2026-06-01T13:47:30Z,410230986,2147483648,8.99,32.55,30.0,1.84,50.3,0
2026-06-01T13:48:00Z,461307830,2147483648,22.93,41.01,99.3,0.08,61.0,0
2026-06-01T13:48:30Z,444239608,2147483648,26.54,47.41,30.0,0.29,40.2,0
2026-06-01T13:49:00Z,460217765,2147483648,25.27,43.37,34.7,0.53,2.9,0
2026-06-01T13:49:30Z,382257776,2147483648,29.68,47.38,47.8,0.48,31.9,0
2026-06-01T13:50:00Z,423314999,2147483648,26.26,46.12,30.0,0.0,35.6,0
2026-06-01T13:50:30Z,415068103,2147483648,29.66,50.93,54.0,2.0,58.9,0
2026-06-01T13:51:00Z,427056463,2147483648,20.83,32.3,59.3,1.56,31.2,0
2026-06-01T13:51:30Z,413715780,2147483648,22.76,46.58,64.5,0.09,61.1,0
2026-06-01T13:52:00Z,420437970,2147483648,18.39,43.91,80.8,0.0,56.2,0
2026-06-01T13:52:30Z,499020783,2147483648,21.28,38.44,77.2,0.38,41.3,0
2026-06-01T13:53:00Z,438871830,2147483648,22.82,51.16,57.5,1.89,77.1,0
2026-06-01T13:53:30Z,407507900,2147483648,25.81,35.98,63.0,2.0,21.8,0
2026-06-01T13:54:00Z,441308723,2147483648,20.92,47.65,40.9,0.1,24.3,0
2026-06-01T13:54:30Z,528099961,2147483648,28.17,43.23,55.5,1.77,91.0,0
2026-06-01T13:55:00Z,478179944,2147483648,19.05,48.44,32.9,0.0,67.0,0
2026-06-01T13:55:30Z,425159546,2147483648,34.04,41.55,75.0,0.0,55.3,0
2026-06-01T13:56:00Z,449550605,2147483648,20.21,48.15,30.0,0.0,48.3,0
2026-06-01T13:56:30Z,457197941,2147483648,23.57,44.41,30.0,0.94,13.5,0
2026-06-01T13:57:00Z,462495329,2147483648,28.57,42.22,30.0,1.33,69.1,0
2026-06-01T13:57:30Z,401112663,2147483648,17.38,37.87,36.6,0.0,68.2,0
2026-06-01T13:58:00Z,433082645,2147483648,46.56,36.24,62.0,0.61,47.9,0
2026-06-01T13:58:30Z,460810280,2147483648,30.65,43.53,36.0,0.0,36.5,0
2026-06-01T13:59:00Z,410591814,2147483648,27.22,32.98,88.2,0.0,35.9,0
2026-06-01T13:59:30Z,463784471,2147483648,14.39,47.41,57.2,0.0,42.4,0
2026-06-01T14:00:00Z,474031305,2147483648,24.25,44.71,70.4,0.0,32.7,0
2026-06-01T14:00:30Z,499290392,2147483648,31.07,47.87,65.9,0.0,83.0,0
2026-06-01T14:01:00Z,510625559,2147483648,32.56,38.24,51.7,0.0,39.0,0
2026-06-01T14:01:30Z,470690115,2147483648,29.16,42.0,59.0,0.25,18.1,0
2026-06-01T14:02:00Z,486167742,2147483648,25.53,44.02,76.0,0.18,28.3,0
2026-06-01T14:02:30Z,503006784,2147483648,18.1,46.68,65.2,0.59,93.6,0
2026-06-01T14:03:00Z,515974284,2147483648,21.25,44.44,35.0,0.0,53.6,0
2026-06-01T14:03:30Z,486337918,2147483648,17.18,42.2,30.0,0.77,51.6,0
2026-06-01T14:04:00Z,460478869,2147483648,14.04,41.56,76.0,2.0,75.1,0
2026-06-01T14:04:30Z,507091302,2147483648,18.15,40.52,30.0,1.22,39.6,0
2026-06-01T14:05:00Z,517493091,2147483648,35.28,44.4,75.7,0.0,55.2,0
2026-06-01T14:05:30Z,495641628,2147483648,27.15,46.01,66.0,0.0,56.1,0
2026-06-01T14:06:00Z,511543605,2147483648,31.2,50.25,55.3,1.66,48.4,0
2026-06-01T14:06:30Z,547281123,2147483648,20.2,43.71,108.0,1.57,45.6,0
2026-06-01T14:07:00Z,478948222,2147483648,20.18,42.52,31.0,0.0,65.6,0
2026-06-01T14:07:30Z,473982605,2147483648,27.75,41.53,54.8,0.0,46.0,0
2026-06-01T14:08:00Z,462815138,2147483648,27.62,45.6,31.4,2.0,39.5,0
2026-06-01T14:08:30Z,512352220,2147483648,25.47,45.3,71.0,0.0,40.4,0
2026-06-01T14:09:00Z,533929527,2147483648,37.79,47.64,56.6,1.3,56.3,0
2026-06-01T14:09:30Z,486968069,2147483648,22.68,41.18,41.9,0.0,92.9,0
2026-06-01T14:10:00Z,565909657,2147483648,32.61,38.85,57.2,2.0,63.7,0
2026-06-01T14:10:30Z,487572172,2147483648,43.85,45.16,30.0,0.82,83.9,0
2026-06-01T14:11:00Z,517549711,2147483648,40.95,39.06,68.8,1.91,68.4,0
2026-06-01T14:11:30Z,506210486,2147483648,15.86,41.69,37.3,1.69,46.3,0
2026-06-01T14:12:00Z,557751537,2147483648,25.15,50.19,120.9,0.0,61.8,0
2026-06-01T14:12:30Z,491934607,2147483648,16.84,44.02,46.7,0.0,10.9,0
2026-06-01T14:13:00Z,546566925,2147483648,27.65,39.21,30.0,0.0,75.0,0
2026-06-01T14:13:30Z,486013744,2147483648,22.92,43.8,85.3,0.0,58.1,0
2026-06-01T14:14:00Z,447401782,2147483648,22.67,39.27,70.8,0.0,62.5,0
2026-06-01T14:14:30Z,473505776,2147483648,32.11,47.98,64.7,0.34,71.9,0
2026-06-01T14:15:00Z,487533991,2147483648,30.83,49.45,80.5,0.0,48.2,0
2026-06-01T14:15:30Z,549444784,2147483648,16.59,34.0,38.1,0.41,69.2,0
2026-06-01T14:16:00Z,477781884,2147483648,26.74,47.02,45.6,1.0,22.7,0
2026-06-01T14:16:30Z,493963853,2147483648,19.8,47.51,125.8,1.42,56.6,0
2026-06-01T14:17:00Z,564142414,2147483648,21.16,40.37,55.9,0.94,51.2,0
2026-06-01T14:17:30Z,500624556,2147483648,18.61,38.36,78.9,0.46,98.2,0
2026-06-01T14:18:00Z,474994908,2147483648,23.75,40.82,67.0,1.88,1.0,0
2026-06-01T14:18:30Z,471999798,2147483648,14.19,39.99,74.2,0.0,56.5,0
2026-06-01T14:19:00Z,445315259,2147483648,21.28,42.24,101.5,1.36,3.5,0
2026-06-01T14:19:30Z,510057438,2147483648,23.18,40.4,66.8,0.0,93.9,0
2026-06-01T14:20:00Z,539489518,2147483648,21.42,34.74,64.0,2.0,73.7,0
2026-06-01T14:20:30Z,487784118,2147483648,12.25,37.24,42.3,0.0,45.3,0
2026-06-01T14:21:00Z,465595572,2147483648,23.56,43.61,71.7,2.0,90.0,0
2026-06-01T14:21:30Z,511028145,2147483648,24.43,43.8,94.5,0.17,56.8,0
2026-06-01T14:22:00Z,503141059,2147483648,12.46,47.37,46.8,0.0,70.9,0
2026-06-01T14:22:30Z,499308232,2147483648,13.6,41.28,52.0,0.29,41.6,0
2026-06-01T14:23:00Z,520127831,2147483648,19.15,45.34,35.6,0.46,47.8,0
2026-06-01T14:23:30Z,507377561,2147483648,27.25,41.08,41.1,0.0,69.9,0
2026-06-01T14:24:00Z,495343818,2147483648,19.78,47.36,94.2,1.27,17.7,0
2026-06-01T14:24:30Z,542259317,2147483648,22.57,39.46,77.6,0.0,36.3,0
2026-06-01T14:25:00Z,448145852,2147483648,36.74,49.03,114.2,0.0,43.7,0
2026-06-01T14:25:30Z,473711479,2147483648,21.82,47.86,94.0,1.94,36.4,0
2026-06-01T14:26:00Z,503511208,2147483648,19.63,55.24,99.6,0.0,25.9,0
2026-06-01T14:26:30Z,468923315,2147483648,25.39,45.19,67.6,0.82,75.9,0
2026-06-01T14:27:00Z,565989534,2147483648,31.1,44.15,108.4,2.0,39.7,0
2026-06-01T14:27:30Z,465430330,2147483648,15.62,49.57,114.9,0.0,46.0,0
2026-06-01T14:28:00Z,562432599,2147483648,24.36,38.55,97.9,2.0,68.9,0
2026-06-01T14:28:30Z,558099456,2147483648,25.25,38.46,129.3,0.0,45.7,0
2026-06-01T14:29:00Z,550696587,2147483648,30.97,39.62,75.1,0.0,41.0,0
2026-06-01T14:29:30Z,553638879,2147483648,18.74,46.45,73.0,0.0,13.0,0
2026-06-01T14:30:00Z,520412715,2147483648,5.25,43.77,115.5,0.0,35.1,0
2026-06-01T14:30:30Z,515427420,2147483648,15.63,34.58,99.1,1.12,72.9,0
2026-06-01T14:31:00Z,587022415,2147483648,25.27,47.24,89.5,0.0,74.4,0
2026-06-01T14:31:30Z,534581595,2147483648,32.56,36.15,55.1,1.37,68.0,0
2026-06-01T14:32:00Z,490395933,2147483648,19.32,42.59,123.8,0.0,53.7,0
2026-06-01T14:32:30Z,497896335,2147483648,35.51,48.21,85.6,2.0,54.3,0
2026-06-01T14:33:00Z,487578681,2147483648,19.94,42.42,71.9,0.0,44.0,0
2026-06-01T14:33:30Z,547965216,2147483648,29.33,45.79,77.8,0.38,25.6,0
2026-06-01T14:34:00Z,577099816,2147483648,24.36,48.46,122.5,0.46,69.4,0
2026-06-01T14:34:30Z,528034446,2147483648,16.14,50.58,74.8,0.0,18.6,0
2026-06-01T14:35:00Z,542993912,2147483648,28.21,40.54,61.2,0.91,41.5,0
2026-06-01T14:35:30Z,520989009,2147483648,21.02,38.71,98.7,2.0,33.5,0
2026-06-01T14:36:00Z,567447416,2147483648,29.32,41.99,43.5,0.22,67.5,0
2026-06-01T14:36:30Z,566788382,2147483648,33.19,50.85,99.8,1.33,84.6,0
2026-06-01T14:37:00Z,568083293,2147483648,25.31,46.41,127.0,0.29,35.2,0
2026-06-01T14:37:30Z,596969431,2147483648,24.61,34.45,86.1,1.18,102.2,0
2026-06-01T14:38:00Z,495035737,2147483648,25.64,44.66,187.4,1.24,11.0,0
2026-06-01T14:38:30Z,562711452,2147483648,37.65,37.37,94.4,0.99,34.7,0
2026-06-01T14:39:00Z,483328045,2147483648,26.84,40.34,98.2,0.15,27.7,0
2026-06-01T14:39:30Z,559045048,2147483648,18.31,45.46,110.7,0.0,41.2,0
2026-06-01T14:40:00Z,561610368,2147483648,26.16,35.67,114.9,1.05,87.5,0
2026-06-01T14:40:30Z,558018646,2147483648,45.84,25.43,108.4,0.0,70.6,0
2026-06-01T14:41:00Z,560035051,2147483648,13.61,53.89,76.8,0.0,27.6,0
2026-06-01T14:41:30Z,528112553,2147483648,29.01,45.36,119.5,0.88,53.3,0
2026-06-01T14:42:00Z,510567479,2147483648,23.22,39.19,146.2,0.0,97.4,0
2026-06-01T14:42:30Z,556645923,2147483648,33.9,42.32,83.0,0.0,93.3,0
2026-06-01T14:43:00Z,509255261,2147483648,35.81,36.87,102.1,0.51,89.9,0
2026-06-01T14:43:30Z,553053050,2147483648,23.61,46.12,102.1,1.5,66.5,0
2026-06-01T14:44:00Z,500105701,2147483648,25.49,49.32,96.3,0.0,29.5,0
2026-06-01T14:44:30Z,538777288,2147483648,16.95,41.11,100.1,0.0,28.7,0
2026-06-01T14:45:00Z,536114964,2147483648,22.93,40.81,129.0,0.0,61.5,0
2026-06-01T14:45:30Z,497569499,2147483648,19.74,43.41,75.9,0.39,59.9,0
2026-06-01T14:46:00Z,513732852,2147483648,26.84,35.7,107.4,0.0,33.1,0
2026-06-01T14:46:30Z,553848172,2147483648,25.08,42.75,105.8,2.0,70.9,0
2026-06-01T14:47:00Z,523252697,2147483648,26.61,47.2,143.3,0.1,20.5,0
2026-06-01T14:47:30Z,538395816,2147483648,20.35,35.63,99.5,2.0,52.8,0
2026-06-01T14:48:00Z,501584356,2147483648,29.15,43.33,127.2,2.0,47.0,0
2026-06-01T14:48:30Z,522428147,2147483648,29.66,43.92,117.5,0.68,53.1,0
2026-06-01T14:49:00Z,468441127,2147483648,17.29,37.97,128.1,1.34,37.1,0
2026-06-01T14:49:30Z,490400840,2147483648,29.7,49.23,109.6,0.0,72.9,0
2026-06-01T14:50:00Z,556384540,2147483648,31.31,46.99,112.3,1.44,57.9,0
2026-06-01T14:50:30Z,531655473,2147483648,16.61,37.54,151.6,0.0,45.1,0
2026-06-01T14:51:00Z,512608139,2147483648,21.62,37.76,134.1,0.0,54.0,0
