timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,18.54,40.0,0.02,0.26
2026-06-01T07:29:30Z,20.14,72.4,0.17,0.08
2026-06-01T07:30:00Z,20.74,40.0,0.19,0.45
2026-06-01T07:30:30Z,16.02,40.0,0.27,0.28
2026-06-01T07:31:00Z,21.57,40.0,0.06,0.45
2026-06-01T07:31:30Z,20.43,65.3,0.38,0.4
2026-06-01T07:32:00Z,21.89,44.8,0.15,0.05
2026-06-01T07:32:30Z,20.65,81.2,0.13,0.1
2026-06-01T07:33:00Z,24.74,40.0,0.19,0.14
2026-06-01T07:33:30Z,22.83,57.8,0.15,0.43
2026-06-01T07:34:00Z,20.31,82.7,0.03,0.09
2026-06-01T07:34:30Z,23.36,57.6,0.05,0.42
2026-06-01T07:35:00Z,20.22,70.8,0.21,0.43
2026-06-01T07:35:30Z,14.32,89.9,0.2,0.13
2026-06-01T07:36:00Z,17.83,55.9,0.19,0.46
2026-06-01T07:36:30Z,18.82,96.2,0.38,0.12
2026-06-01T07:37:00Z,21.0,79.2,0.17,0.35
2026-06-01T07:37:30Z,16.41,40.0,0.29,0.39
2026-06-01T07:38:00Z,17.97,59.6,0.02,0.46
2026-06-01T07:38:30Z,19.62,52.9,0.34,0.37
2026-06-01T07:39:00Z,18.17,69.2,0.02,0.3
2026-06-01T07:39:30Z,16.03,67.5,0.01,0.33
2026-06-01T07:40:00Z,18.95,40.0,0.39,0.22
2026-06-01T07:40:30Z,20.16,66.3,0.38,0.26
2026-06-01T07:41:00Z,22.36,57.8,0.16,0.42
2026-06-01T07:41:30Z,21.43,95.8,0.29,0.16
2026-06-01T07:42:00Z,21.32,77.4,0.34,0.14
2026-06-01T07:42:30Z,20.23,41.9,0.16,0.27
2026-06-01T07:43:00Z,20.83,77.5,0.09,0.01
2026-06-01T07:43:30Z,19.08,53.5,0.0,0.28
2026-06-01T07:44:00Z,17.31,40.0,0.32,0.32
2026-06-01T07:44:30Z,22.53,49.5,0.26,0.25
2026-06-01T07:45:00Z,19.98,70.7,0.13,0.41
2026-06-01T07:45:30Z,18.19,79.6,0.05,0.25
2026-06-01T07:46:00Z,20.74,79.7,0.24,0.32
2026-06-01T07:46:30Z,20.32,52.0,0.25,0.27
2026-06-01T07:47:00Z,22.59,51.0,0.0,0.04
2026-06-01T07:47:30Z,19.84,50.4,0.34,0.29
2026-06-01T07:48:00Z,16.23,96.6,0.18,0.26
2026-06-01T07:48:30Z,22.04,75.4,0.18,0.25
2026-06-01T07:49:00Z,20.93,42.4,0.29,0.05
2026-06-01T07:49:30Z,17.03,83.9,0.15,0.42
2026-06-01T07:50:00Z,17.68,79.2,0.05,0.23
2026-06-01T07:50:30Z,21.2,70.3,0.2,0.23
2026-06-01T07:51:00Z,24.4,56.2,0.04,0.37
2026-06-01T07:51:30Z,19.76,42.5,0.28,0.25
2026-06-01T07:52:00Z,21.74,45.9,0.28,0.04
2026-06-01T07:52:30Z,19.67,91.7,0.26,0.11
2026-06-01T07:53:00Z,22.04,64.2,0.13,0.38
2026-06-01T07:53:30Z,18.99,72.9,0.07,0.05
2026-06-01T07:54:00Z,20.61,47.4,0.37,0.33
2026-06-01T07:54:30Z,20.54,62.3,0.06,0.14
2026-06-01T07:55:00Z,21.63,40.0,0.4,0.42
2026-06-01T07:55:30Z,20.45,62.5,0.04,0.27
2026-06-01T07:56:00Z,20.0,64.1,0.08,0.13
2026-06-01T07:56:30Z,21.14,55.4,0.19,0.49
2026-06-01T07:57:00Z,21.27,53.5,0.29,0.4
2026-06-01T07:57:30Z,20.16,74.6,0.13,0.18
2026-06-01T07:58:00Z,23.43,40.0,0.1,0.42
2026-06-01T07:58:30Z,16.79,90.2,0.19,0.02
2026-06-01T07:59:00Z,20.29,44.0,0.05,0.09
2026-06-01T07:59:30Z,18.69,47.4,0.23,0.07
2026-06-01T08:00:00Z,21.6,78.2,0.05,0.42
2026-06-01T08:00:30Z,24.1,73.5,0.1,0.13
2026-06-01T08:01:00Z,19.22,58.7,0.38,0.32
2026-06-01T08:01:30Z,22.32,40.2,0.16,0.46
2026-06-01T08:02:00Z,22.09,45.6,0.16,0.35
2026-06-01T08:02:30Z,22.22,40.0,0.33,0.08
2026-06-01T08:03:00Z,23.37,49.7,0.11,0.3
2026-06-01T08:03:30Z,21.69,71.9,0.31,0.45
2026-06-01T08:04:00Z,21.48,109.4,0.01,0.19
2026-06-01T08:04:30Z,17.02,50.7,0.21,0.36
2026-06-01T08:05:00Z,22.08,70.8,0.39,0.14
2026-06-01T08:05:30Z,21.01,56.5,0.36,0.01
2026-06-01T08:06:00Z,19.91,72.2,0.27,0.15
2026-06-01T08:06:30Z,20.29,65.3,0.33,0.05
2026-06-01T08:07:00Z,21.26,54.6,0.31,0.4
2026-06-01T08:07:30Z,22.66,53.4,0.17,0.33
2026-06-01T08:08:00Z,24.04,51.1,0.37,0.39
2026-06-01T08:08:30Z,20.32,57.6,0.18,0.33
2026-06-01T08:09:00Z,17.08,57.7,0.36,0.13
2026-06-01T08:09:30Z,22.92,74.5,0.15,0.14
2026-06-01T08:10:00Z,20.84,68.9,0.23,0.11
2026-06-01T08:10:30Z,22.03,55.9,0.23,0.18
2026-06-01T08:11:00Z,20.84,69.8,0.31,0.06
2026-06-01T08:11:30Z,22.78,63.0,0.16,0.25
2026-06-01T08:12:00Z,20.55,40.0,0.18,0.18
2026-06-01T08:12:30Z,22.8,82.2,0.2,0.49
2026-06-01T08:13:00Z,16.93,54.1,0.09,0.08
2026-06-01T08:13:30Z,21.91,40.0,0.17,0.43
2026-06-01T08:14:00Z,22.53,68.3,0.33,0.31
2026-06-01T08:14:30Z,19.48,49.6,0.21,0.05
2026-06-01T08:15:00Z,21.57,71.7,0.35,0.28
2026-06-01T08:15:30Z,17.91,65.6,0.31,0.04
2026-06-01T08:16:00Z,23.31,59.4,0.06,0.32
2026-06-01T08:16:30Z,22.88,54.8,0.16,0.39
2026-06-01T08:17:00Z,20.67,62.1,0.01,0.27
2026-06-01T08:17:30Z,21.4,73.3,0.29,0.01
2026-06-01T08:18:00Z,24.07,63.8,0.28,0.44
2026-06-01T08:18:30Z,22.37,66.4,0.38,0.06
2026-06-01T08:19:00Z,21.94,63.8,0.39,0.34
2026-06-01T08:19:30Z,18.53,59.0,0.3,0.39
2026-06-01T08:20:00Z,20.84,48.5,0.3,0.13
2026-06-01T08:20:30Z,20.18,81.9,0.11,0.19
2026-06-01T08:21:00Z,18.38,79.1,0.33,0.15
2026-06-01T08:21:30Z,23.58,75.0,0.33,0.28
2026-06-01T08:22:00Z,22.01,40.2,0.14,0.38
2026-06-01T08:22:30Z,21.49,55.3,0.38,0.0
2026-06-01T08:23:00Z,24.69,88.3,0.33,0.47
2026-06-01T08:23:30Z,19.4,67.8,0.11,0.38
2026-06-01T08:24:00Z,19.34,90.4,0.28,0.41
2026-06-01T08:24:30Z,21.73,87.9,0.07,0.06
2026-06-01T08:25:00Z,22.24,86.3,0.29,0.19
2026-06-01T08:25:30Z,23.64,81.6,0.39,0.03
2026-06-01T08:26:00Z,19.92,40.0,0.38,0.3
2026-06-01T08:26:30Z,20.07,53.7,0.31,0.29
2026-06-01T08:27:00Z,20.47,77.3,0.02,0.36
2026-06-01T08:27:30Z,22.18,56.3,0.15,0.43
2026-06-01T08:28:00Z,21.82,62.8,0.07,0.48
2026-06-01T08:28:30Z,22.2,50.1,0.19,0.37
2026-06-01T08:29:00Z,21.32,55.1,0.38,0.01
2026-06-01T08:29:30Z,23.35,95.8,0.28,0.04
2026-06-01T08:30:00Z,23.44,77.2,0.4,0.44
2026-06-01T08:30:30Z,22.05,97.7,0.24,0.4
2026-06-01T08:31:00Z,20.41,57.2,0.14,0.12
2026-06-01T08:31:30Z,22.6,51.4,0.3,0.11
2026-06-01T08:32:00Z,23.47,74.0,0.31,0.25
2026-06-01T08:32:30Z,24.36,73.5,0.09,0.42
2026-06-01T08:33:00Z,15.53,43.6,0.36,0.49
2026-06-01T08:33:30Z,22.87,97.8,0.35,0.48
2026-06-01T08:34:00Z,21.14,86.7,0.19,0.35
2026-06-01T08:34:30Z,20.77,94.3,0.08,0.02
2026-06-01T08:35:00Z,20.51,40.0,0.34,0.14
2026-06-01T08:35:30Z,21.53,43.3,0.02,0.05
2026-06-01T08:36:00Z,19.49,64.8,0.08,0.49
2026-06-01T08:36:30Z,25.26,40.0,0.05,0.05
2026-06-01T08:37:00Z,25.71,71.3,0.38,0.05
2026-06-01T08:37:30Z,23.59,78.4,0.24,0.1
2026-06-01T08:38:00Z,21.35,40.0,0.18,0.1
2026-06-01T08:38:30Z,26.05,82.7,0.38,0.27
2026-06-01T08:39:00Z,22.34,83.1,0.36,0.29
2026-06-01T08:39:30Z,22.99,40.0,0.33,0.33
2026-06-01T08:40:00Z,23.96,66.2,0.33,0.47
2026-06-01T08:40:30Z,19.51,40.0,0.23,0.22
2026-06-01T08:41:00Z,19.48,65.5,0.02,0.07
2026-06-01T08:41:30Z,23.7,81.2,0.14,0.05
2026-06-01T08:42:00Z,24.65,64.2,0.37,0.43
2026-06-01T08:42:30Z,27.36,73.0,0.28,0.02
2026-06-01T08:43:00Z,22.99,49.6,0.4,0.42
2026-06-01T08:43:30Z,22.51,68.8,0.26,0.33
2026-06-01T08:44:00Z,25.33,56.9,0.23,0.19
2026-06-01T08:44:30Z,20.46,51.1,0.05,0.35
2026-06-01T08:45:00Z,19.12,60.5,0.17,0.07
2026-06-01T08:45:30Z,20.55,41.2,0.08,0.46
2026-06-01T08:46:00Z,23.06,79.3,0.37,0.25
2026-06-01T08:46:30Z,22.76,53.3,0.06,0.36
2026-06-01T08:47:00Z,21.6,63.5,0.09,0.43
2026-06-01T08:47:30Z,21.99,64.9,0.02,0.35
2026-06-01T08:48:00Z,24.89,54.8,0.23,0.21
2026-06-01T08:48:30Z,22.63,64.7,0.28,0.06
2026-06-01T08:49:00Z,23.16,46.1,0.29,0.35
2026-06-01T08:49:30Z,23.93,43.0,0.22,0.15
2026-06-01T08:50:00Z,19.69,40.0,0.28,0.36
2026-06-01T08:50:30Z,22.13,62.9,0.02,0.26
2026-06-01T08:51:00Z,23.12,48.3,0.11,0.16
2026-06-01T08:51:30Z,24.55,57.1,0.06,0.36
2026-06-01T08:52:00Z,20.75,99.3,0.13,0.09
2026-06-01T08:52:30Z,21.65,64.1,0.25,0.17
2026-06-01T08:53:00Z,20.33,57.3,0.01,0.46
2026-06-01T08:53:30Z,18.51,93.4,0.29,0.32
2026-06-01T08:54:00Z,23.14,73.6,0.29,0.47
2026-06-01T08:54:30Z,21.38,54.6,0.17,0.41
2026-06-01T08:55:00Z,21.55,84.9,0.35,0.39
2026-06-01T08:55:30Z,28.35,67.3,0.17,0.46
2026-06-01T08:56:00Z,24.8,87.2,0.11,0.36
2026-06-01T08:56:30Z,21.24,61.5,0.01,0.2
2026-06-01T08:57:00Z,22.51,55.7,0.03,0.48
2026-06-01T08:57:30Z,26.89,53.9,0.21,0.38
2026-06-01T08:58:00Z,25.12,76.1,0.13,0.04
2026-06-01T08:58:30Z,24.27,51.0,0.31,0.21
2026-06-01T08:59:00Z,23.25,55.6,0.06,0.06
2026-06-01T08:59:30Z,24.6,52.4,0.25,0.3
2026-06-01T09:00:00Z,20.33,61.7,0.01,0.24
2026-06-01T09:00:30Z,21.1,62.0,0.08,0.36
2026-06-01T09:01:00Z,23.5,88.7,0.39,0.49
2026-06-01T09:01:30Z,21.55,60.2,0.11,0.5
2026-06-01T09:02:00Z,18.87,74.3,0.29,0.24
2026-06-01T09:02:30Z,22.32,42.5,0.33,0.11
2026-06-01T09:03:00Z,25.11,67.8,0.01,0.44
2026-06-01T09:03:30Z,25.96,53.7,0.18,0.02
2026-06-01T09:04:00Z,24.81,76.0,0.04,0.28
2026-06-01T09:04:30Z,18.78,59.0,0.17,0.39
2026-06-01T09:05:00Z,25.18,40.0,0.12,0.38
2026-06-01T09:05:30Z,25.0,87.4,0.21,0.36
2026-06-01T09:06:00Z,23.71,44.0,0.14,0.03
2026-06-01T09:06:30Z,25.42,84.4,0.05,0.41
2026-06-01T09:07:00Z,29.26,49.9,0.37,0.01
2026-06-01T09:07:30Z,22.28,75.0,0.08,0.44
2026-06-01T09:08:00Z,25.02,58.1,0.22,0.3
2026-06-01T09:08:30Z,25.08,52.3,0.33,0.47
2026-06-01T09:09:00Z,21.9,65.0,0.32,0.13
2026-06-01T09:09:30Z,20.97,65.4,0.37,0.36
2026-06-01T09:10:00Z,23.55,68.8,0.26,0.22
2026-06-01T09:10:30Z,21.32,60.2,0.14,0.3
2026-06-01T09:11:00Z,25.88,81.3,0.24,0.19
2026-06-01T09:11:30Z,25.4,66.1,0.1,0.14
2026-06-01T09:12:00Z,21.91,70.3,0.07,0.37
2026-06-01T09:12:30Z,24.29,54.2,0.06,0.44
2026-06-01T09:13:00Z,24.27,106.1,0.23,0.45
2026-06-01T09:13:30Z,22.7,57.3,0.25,0.02
2026-06-01T09:14:00Z,26.24,46.5,0.2,0.42
2026-06-01T09:14:30Z,26.42,76.6,0.05,0.17
2026-06-01T09:15:00Z,27.01,63.7,0.02,0.46
2026-06-01T09:15:30Z,24.04,55.3,0.16,0.1
2026-06-01T09:16:00Z,26.52,40.0,0.03,0.32
2026-06-01T09:16:30Z,24.94,79.7,0.3,0.35
2026-06-01T09:17:00Z,24.27,89.7,0.33,0.07
2026-06-01T09:17:30Z,23.42,57.2,0.37,0.32
2026-06-01T09:18:00Z,25.32,46.2,0.29,0.11
2026-06-01T09:18:30Z,23.16,75.8,0.06,0.22
2026-06-01T09:19:00Z,22.29,107.4,0.01,0.32
2026-06-01T09:19:30Z,20.88,90.6,0.27,0.35
2026-06-01T09:20:00Z,21.76,43.8,0.35,0.17
2026-06-01T09:20:30Z,22.52,40.0,0.13,0.45
2026-06-01T09:21:00Z,23.4,65.8,0.31,0.2
2026-06-01T09:21:30Z,22.95,40.0,0.34,0.15
2026-06-01T09:22:00Z,23.89,40.0,0.05,0.3
2026-06-01T09:22:30Z,24.54,66.7,0.06,0.12
2026-06-01T09:23:00Z,20.55,61.9,0.35,0.49
2026-06-01T09:23:30Z,23.43,71.7,0.23,0.27
2026-06-01T09:24:00Z,22.11,40.0,0.22,0.25
2026-06-01T09:24:30Z,25.49,53.5,0.04,0.21
2026-06-01T09:25:00Z,22.33,58.2,0.02,0.46
2026-06-01T09:25:30Z,23.3,40.0,0.23,0.1
2026-06-01T09:26:00Z,23.45,58.6,0.31,0.42
2026-06-01T09:26:30Z,24.91,47.3,0.17,0.33
2026-06-01T09:27:00Z,20.57,46.0,0.09,0.12
2026-06-01T09:27:30Z,23.97,40.0,0.35,0.29
2026-06-01T09:28:00Z,22.42,57.3,0.1,0.49
2026-06-01T09:28:30Z,25.97,42.2,0.16,0.08
2026-06-01T09:29:00Z,26.86,52.4,0.04,0.47
2026-06-01T09:29:30Z,25.48,70.0,0.13,0.45
2026-06-01T09:30:00Z,22.2,103.7,0.27,0.17
2026-06-01T09:30:30Z,22.71,40.7,0.18,0.09
2026-06-01T09:31:00Z,22.77,91.5,0.15,0.4
2026-06-01T09:31:30Z,26.46,75.5,0.24,0.48
2026-06-01T09:32:00Z,23.42,49.5,0.01,0.02
2026-06-01T09:32:30Z,21.79,40.0,0.13,0.27
2026-06-01T09:33:00Z,25.98,58.0,0.01,0.21
2026-06-01T09:33:30Z,22.09,86.6,0.3,0.3
2026-06-01T09:34:00Z,24.36,56.7,0.04,0.14
2026-06-01T09:34:30Z,25.41,51.1,0.23,0.45
2026-06-01T09:35:00Z,22.04,43.6,0.07,0.21
2026-06-01T09:35:30Z,24.95,40.0,0.02,0.07
2026-06-01T09:36:00Z,25.48,78.8,0.32,0.01
2026-06-01T09:36:30Z,23.32,40.0,0.08,0.42
2026-06-01T09:37:00Z,21.8,64.5,0.02,0.29
2026-06-01T09:37:30Z,21.9,87.9,0.32,0.33
2026-06-01T09:38:00Z,24.59,72.8,0.3,0.13
2026-06-01T09:38:30Z,21.68,51.8,0.13,0.21
2026-06-01T09:39:00Z,25.73,40.0,0.28,0.12
2026-06-01T09:39:30Z,23.58,40.0,0.39,0.16
2026-06-01T09:40:00Z,23.15,90.3,0.01,0.37
2026-06-01T09:40:30Z,23.98,72.1,0.2,0.02
2026-06-01T09:41:00Z,26.82,48.7,0.31,0.31
2026-06-01T09:41:30Z,22.84,87.3,0.33,0.42
2026-06-01T09:42:00Z,25.4,70.2,0.07,0.35
2026-06-01T09:42:30Z,27.02,40.0,0.38,0.1
2026-06-01T09:43:00Z,23.97,43.4,0.33,0.37
2026-06-01T09:43:30Z,24.29,78.5,0.17,0.12
2026-06-01T09:44:00Z,23.68,40.0,0.04,0.24
2026-06-01T09:44:30Z,26.74,82.2,0.38,0.2
2026-06-01T09:45:00Z,25.55,68.7,0.1,0.42
2026-06-01T09:45:30Z,23.14,72.4,0.24,0.08
2026-06-01T09:46:00Z,27.02,46.9,0.23,0.37
2026-06-01T09:46:30Z,25.55,75.1,0.14,0.2
2026-06-01T09:47:00Z,23.94,85.2,0.21,0.48
2026-06-01T09:47:30Z,21.36,60.8,0.07,0.42
2026-06-01T09:48:00Z,23.93,40.0,0.17,0.36
2026-06-01T09:48:30Z,21.65,73.5,0.23,0.47
2026-06-01T09:49:00Z,24.18,65.7,0.04,0.1
2026-06-01T09:49:30Z,24.05,47.5,0.07,0.37
2026-06-01T09:50:00Z,22.53,55.6,0.4,0.26
2026-06-01T09:50:30Z,24.63,63.5,0.06,0.44
2026-06-01T09:51:00Z,23.68,96.8,0.19,0.35
2026-06-01T09:51:30Z,22.82,53.5,0.03,0.07
2026-06-01T09:52:00Z,24.5,44.8,0.05,0.45
2026-06-01T09:52:30Z,25.67,48.7,0.13,0.37
2026-06-01T09:53:00Z,24.11,40.0,0.37,0.26
2026-06-01T09:53:30Z,25.54,49.1,0.26,0.38
2026-06-01T09:54:00Z,24.3,40.0,0.31,0.27
2026-06-01T09:54:30Z,22.46,60.5,0.37,0.25
2026-06-01T09:55:00Z,22.51,40.0,0.19,0.26
2026-06-01T09:55:30Z,23.88,40.0,0.17,0.05
2026-06-01T09:56:00Z,22.89,62.6,0.25,0.32
2026-06-01T09:56:30Z,22.84,69.9,0.24,0.48
2026-06-01T09:57:00Z,21.16,64.3,0.1,0.27
2026-06-01T09:57:30Z,24.31,70.2,0.18,0.07
2026-06-01T09:58:00Z,21.93,74.4,0.38,0.2
2026-06-01T09:58:30Z,22.97,110.5,0.18,0.18
2026-06-01T09:59:00Z,24.34,72.4,0.13,0.34
2026-06-01T09:59:30Z,23.66,67.4,0.03,0.22
2026-06-01T10:00:00Z,23.97,48.6,0.04,0.4
2026-06-01T10:00:30Z,23.9,101.7,0.34,0.3
2026-06-01T10:01:00Z,28.04,77.8,0.27,0.05
2026-06-01T10:01:30Z,25.22,49.4,0.08,0.1
2026-06-01T10:02:00Z,22.48,47.3,0.33,0.44
2026-06-01T10:02:30Z,24.9,53.0,0.15,0.37
2026-06-01T10:03:00Z,25.8,74.2,0.31,0.3
2026-06-01T10:03:30Z,23.17,40.0,0.09,0.3
2026-06-01T10:04:00Z,22.66,61.9,0.15,0.31
2026-06-01T10:04:30Z,24.03,64.6,0.12,0.01
2026-06-01T10:05:00Z,23.19,40.0,0.18,0.09
2026-06-01T10:05:30Z,24.25,40.6,0.06,0.42
2026-06-01T10:06:00Z,22.98,91.7,0.03,0.37
2026-06-01T10:06:30Z,23.74,40.0,0.36,0.0
2026-06-01T10:07:00Z,25.43,85.1,0.11,0.33
2026-06-01T10:07:30Z,24.13,50.0,0.39,0.22
2026-06-01T10:08:00Z,25.66,78.0,0.04,0.33
2026-06-01T10:08:30Z,23.69,40.0,0.33,0.38
2026-06-01T10:09:00Z,24.63,103.7,0.13,0.03
2026-06-01T10:09:30Z,24.19,48.4,0.06,0.05
2026-06-01T10:10:00Z,22.94,52.1,0.3,0.2
2026-06-01T10:10:30Z,22.32,50.9,0.06,0.13
2026-06-01T10:11:00Z,24.28,51.9,0.04,0.35
2026-06-01T10:11:30Z,23.65,42.1,0.06,0.4
2026-06-01T10:12:00Z,24.73,72.5,0.08,0.27
2026-06-01T10:12:30Z,21.94,47.8,0.33,0.42
2026-06-01T10:13:00Z,22.84,71.6,0.26,0.41
2026-06-01T10:13:30Z,25.95,81.0,0.11,0.45
2026-06-01T10:14:00Z,23.99,70.8,0.06,0.21
2026-06-01T10:14:30Z,24.67,62.4,0.03,0.13
2026-06-01T10:15:00Z,23.83,40.0,0.35,0.31
2026-06-01T10:15:30Z,25.53,64.0,0.03,0.21
2026-06-01T10:16:00Z,23.65,41.2,0.05,0.23
2026-06-01T10:16:30Z,23.82,45.8,0.31,0.45
2026-06-01T10:17:00Z,26.54,84.0,0.15,0.4
2026-06-01T10:17:30Z,23.24,96.9,0.26,0.47
2026-06-01T10:18:00Z,24.56,70.4,0.37,0.3
2026-06-01T10:18:30Z,23.19,80.4,0.15,0.13
2026-06-01T10:19:00Z,20.51,60.0,0.22,0.19
2026-06-01T10:19:30Z,25.92,40.0,0.03,0.37
2026-06-01T10:20:00Z,22.7,44.6,0.27,0.27
2026-06-01T10:20:30Z,23.91,40.0,0.2,0.03
2026-06-01T10:21:00Z,21.48,48.3,0.35,0.3
2026-06-01T10:21:30Z,22.8,56.0,0.31,0.18
2026-06-01T10:22:00Z,25.02,40.0,0.03,0.1
2026-06-01T10:22:30Z,23.71,40.6,0.12,0.07
2026-06-01T10:23:00Z,27.03,76.6,0.09,0.39
2026-06-01T10:23:30Z,23.99,40.0,0.08,0.45
2026-06-01T10:24:00Z,21.33,47.0,0.25,0.43
2026-06-01T10:24:30Z,23.73,64.7,0.01,0.11
2026-06-01T10:25:00Z,24.6,40.0,0.31,0.05
2026-06-01T10:25:30Z,21.93,90.9,0.32,0.29
2026-06-01T10:26:00Z,22.64,85.8,0.09,0.18
2026-06-01T10:26:30Z,24.76,40.0,0.35,0.13
2026-06-01T10:27:00Z,24.69,41.6,0.23,0.28
2026-06-01T10:27:30Z,24.22,40.0,0.04,0.43
2026-06-01T10:28:00Z,19.32,49.2,0.22,0.4
2026-06-01T10:28:30Z,24.04,40.0,0.13,0.11
2026-06-01T10:29:00Z,26.12,56.9,0.02,0.27
2026-06-01T10:29:30Z,22.48,88.9,0.4,0.11
2026-06-01T10:30:00Z,27.21,91.2,0.02,0.03
2026-06-01T10:30:30Z,24.23,42.7,0.11,0.04
2026-06-01T10:31:00Z,24.4,70.3,0.04,0.11
2026-06-01T10:31:30Z,23.91,47.5,0.27,0.22
2026-06-01T10:32:00Z,25.36,67.8,0.28,0.22
2026-06-01T10:32:30Z,22.6,62.8,0.15,0.33
2026-06-01T10:33:00Z,22.88,60.4,0.39,0.1
2026-06-01T10:33:30Z,20.28,51.8,0.14,0.24
2026-06-01T10:34:00Z,24.85,47.9,0.39,0.09
2026-06-01T10:34:30Z,20.6,40.0,0.36,0.18
2026-06-01T10:35:00Z,26.34,118.1,0.3,0.47
2026-06-01T10:35:30Z,26.75,40.0,0.14,0.24
2026-06-01T10:36:00Z,24.86,51.3,0.04,0.35
2026-06-01T10:36:30Z,23.57,45.7,0.29,0.29
2026-06-01T10:37:00Z,25.33,53.1,0.04,0.37
2026-06-01T10:37:30Z,23.5,40.0,0.26,0.15
2026-06-01T10:38:00Z,19.5,84.7,0.16,0.06
2026-06-01T10:38:30Z,25.11,56.5,0.3,0.01
2026-06-01T10:39:00Z,23.73,56.4,0.28,0.4
2026-06-01T10:39:30Z,24.3,78.1,0.12,0.08
2026-06-01T10:40:00Z,24.69,70.2,0.19,0.31
2026-06-01T10:40:30Z,19.6,40.0,0.01,0.04
2026-06-01T10:41:00Z,24.98,74.6,0.34,0.47
2026-06-01T10:41:30Z,22.37,65.0,0.25,0.14
2026-06-01T10:42:00Z,20.92,91.1,0.25,0.05
2026-06-01T10:42:30Z,22.74,40.0,0.18,0.08
2026-06-01T10:43:00Z,21.9,68.7,0.2,0.03
2026-06-01T10:43:30Z,23.58,52.4,0.1,0.49
2026-06-01T10:44:00Z,25.29,40.0,0.3,0.41
2026-06-01T10:44:30Z,19.59,40.0,0.33,0.35
2026-06-01T10:45:00Z,23.99,55.3,0.3,0.35
2026-06-01T10:45:30Z,26.46,58.7,0.21,0.03
2026-06-01T10:46:00Z,23.02,41.3,0.01,0.37
2026-06-01T10:46:30Z,22.36,66.0,0.01,0.08
2026-06-01T10:47:00Z,21.48,85.5,0.29,0.27
2026-06-01T10:47:30Z,21.42,48.0,0.09,0.07
2026-06-01T10:48:00Z,17.9,91.0,0.31,0.32
2026-06-01T10:48:30Z,23.28,50.7,0.05,0.07
2026-06-01T10:49:00Z,24.48,89.6,0.39,0.1
2026-06-01T10:49:30Z,24.32,90.3,0.08,0.06
2026-06-01T10:50:00Z,24.32,40.0,0.01,0.32
2026-06-01T10:50:30Z,23.31,40.0,0.32,0.38
2026-06-01T10:51:00Z,23.75,56.1,0.04,0.48
2026-06-01T10:51:30Z,25.87,59.1,0.22,0.06
2026-06-01T10:52:00Z,23.49,85.8,0.04,0.23
2026-06-01T10:52:30Z,23.91,40.0,0.0,0.05
2026-06-01T10:53:00Z,24.96,63.2,0.02,0.01
2026-06-01T10:53:30Z,22.64,47.9,0.03,0.22
2026-06-01T10:54:00Z,21.64,70.9,0.05,0.08
2026-06-01T10:54:30Z,20.38,50.6,0.05,0.21
2026-06-01T10:55:00Z,23.64,41.2,0.24,0.03
2026-06-01T10:55:30Z,28.12,60.7,0.01,0.29
2026-06-01T10:56:00Z,23.66,61.1,0.23,0.34
2026-06-01T10:56:30Z,21.72,49.0,0.32,0.27
2026-06-01T10:57:00Z,22.16,102.0,0.25,0.36
2026-06-01T10:57:30Z,21.15,45.5,0.31,0.36
2026-06-01T10:58:00Z,23.15,77.8,0.15,0.29
2026-06-01T10:58:30Z,23.17,63.7,0.15,0.05
2026-06-01T10:59:00Z,26.51,48.2,0.05,0.37
2026-06-01T10:59:30Z,25.82,86.9,0.2,0.49
2026-06-01T11:00:00Z,23.02,63.3,0.24,0.13
2026-06-01T11:00:30Z,26.06,40.0,0.4,0.17
2026-06-01T11:01:00Z,20.7,66.0,0.1,0.31
2026-06-01T11:01:30Z,22.81,46.5,0.06,0.19
2026-06-01T11:02:00Z,22.49,56.7,0.1,0.14
2026-06-01T11:02:30Z,25.34,85.6,0.25,0.45
2026-06-01T11:03:00Z,20.86,92.9,0.12,0.41
2026-06-01T11:03:30Z,20.64,40.0,0.26,0.48
2026-06-01T11:04:00Z,24.52,65.5,0.37,0.07
2026-06-01T11:04:30Z,22.26,40.0,0.2,0.14
2026-06-01T11:05:00Z,21.11,84.1,0.26,0.07
2026-06-01T11:05:30Z,23.83,40.0,0.29,0.27
2026-06-01T11:06:00Z,20.1,40.0,0.27,0.45
2026-06-01T11:06:30Z,20.7,76.9,0.32,0.08
2026-06-01T11:07:00Z,24.34,76.6,0.4,0.21
2026-06-01T11:07:30Z,23.5,71.9,0.38,0.11
2026-06-01T11:08:00Z,25.2,91.3,0.37,0.43
2026-06-01T11:08:30Z,24.81,57.5,0.21,0.25
2026-06-01T11:09:00Z,21.87,40.0,0.23,0.3
2026-06-01T11:09:30Z,22.67,78.6,0.17,0.12
2026-06-01T11:10:00Z,21.82,40.0,0.18,0.13
2026-06-01T11:10:30Z,22.9,101.0,0.08,0.35
2026-06-01T11:11:00Z,25.09,57.5,0.18,0.23
2026-06-01T11:11:30Z,21.07,57.4,0.15,0.26
2026-06-01T11:12:00Z,22.16,45.6,0.08,0.07
2026-06-01T11:12:30Z,22.39,57.7,0.14,0.26
2026-06-01T11:13:00Z,18.93,41.4,0.16,0.39
2026-06-01T11:13:30Z,19.2,63.0,0.08,0.21
